uniqueid,u,v,length,lanes,speed_mph
35705,65540754,189703959,474.7,1,25
35706,62395137,62394555,19.6,1,20
35707,62395137,62395140,51.0,1,20
35708,62395137,62424162,38.4,1,20
35709,62395140,62395137,51.0,1,20
35710,62395140,62424162,23.7,1,20
35711,62395140,5019080567,99.0,1,20
35712,65541006,65539435,245.9,1,25
35713,65541011,65448969,112.3,1,25
35714,65541011,65539435,116.6,1,25
35715,65541011,65541550,114.7,2,25
35716,65541013,65452744,115.2,1,25
35717,65541013,65448969,111.5,1,25
35718,65541013,65557011,113.8,1,20
35719,65541013,65557006,228.4,1,20
35720,65541015,65541017,113.1,1,25
35721,65541015,65434009,116.2,1,25
35722,65541015,65541114,114.3,1,25
35723,65541015,65541113,228.0,1,25
35724,65541017,65541020,116.3,1,25
35725,65541017,65541015,113.1,1,25
35726,65541017,65575671,115.6,1,20
35727,65541017,65575670,228.8,1,20
35728,65541020,65438682,115.4,1,25
35729,65541020,65541017,116.3,1,25
35730,65541020,65644073,113.3,1,25
35731,65541020,65596341,230.5,1,25
35732,261624739,65382445,407.3,1,50
35733,261624739,26497327,279.9,2,55
35734,261624768,264406685,1180.2,2,55
35735,249041878,57816044,582.5,1,50
35736,249041878,243683452,623.2,3,65
35737,249041888,249041878,245.2,3,65
35738,249041898,249041888,263.5,3,65
35739,65541109,65575664,112.3,1,20
35740,65541109,65541111,152.4,1,25
35741,65541109,65539354,135.2,1,25
35742,65541109,5369474542,73.4,1,20
35743,65541111,65452733,226.6,1,25
35744,65541111,65575666,116.1,1,25
35745,65541111,65460286,228.4,1,25
35746,65541111,65541109,152.4,1,25
35747,65541112,65575669,114.2,1,20
35748,65541112,65452740,227.8,1,20
35749,65541112,65460286,113.7,1,25
35750,65541112,65541113,114.2,1,25
35751,65541113,65575670,113.7,1,25
35752,65541113,65541112,114.2,1,25
35753,65541113,65541015,228.0,1,25
35754,65541113,65434005,114.6,1,25
35755,65541125,65541127,252.8,1,25
35756,65541125,65543274,327.9,1,25
35757,65541125,65452764,452.2,1,25
35758,65541125,65541119,486.4,1,25
35759,65541127,65541125,252.8,1,25
35760,65541127,668449672,134.5,1,45
35761,65541127,65654065,327.9,1,20
35762,65541127,65445695,56.7,2,25
35763,62395401,62502969,884.4,1,20
35764,62395401,62395480,325.7,1,20
35765,62395401,1584905319,459.2,1,20
35766,65541138,65541148,877.4,2,30
35767,65541138,65423398,751.4,2,30
35768,65541138,2860539966,599.7,2,35
35769,65541138,65452784,925.3,2,35
35770,65541148,65541138,877.4,2,30
35771,65541148,65444419,280.9,2,30
35772,65541148,65580427,653.1,1,30
35773,65541148,65636592,541.0,1,30
35774,65541161,667235905,55.3,2,20
35775,65541161,65541163,55.1,2,20
35776,65541163,65533283,397.0,1,20
35777,65541163,65545753,343.0,1,20
35778,65541163,65541161,55.1,2,20
35779,249041982,243683547,449.1,4,65
35780,249041984,249031507,142.3,3,25
35781,62395472,62395480,161.6,1,20
35782,62395480,62395472,161.6,1,20
35783,62395480,62275845,1308.2,1,20
35784,62395480,62395401,325.7,1,20
35785,249042026,249042103,300.0,4,65
35786,564663411,262255717,51.4,1,20
35787,564663411,262255464,51.1,1,20
35788,261624950,26497327,256.3,1,50
35789,261624950,65382445,181.1,1,30
35790,564663416,1293247207,35.0,1,20
35791,564663416,564663420,62.7,1,20
35792,564663420,564663421,47.6,3,40
35793,564663421,564663422,37.5,3,40
35794,564663421,564663456,58.4,1,30
35795,564663422,564663456,36.9,1,30
35796,564663422,564663449,39.1,3,40
35797,564663449,262255426,13.8,1,30
35798,564663449,65427884,311.7,3,40
35799,564663456,1154594254,319.8,1,30
35800,564663458,262255464,490.7,1,40
35801,564663458,564663612,110.8,3,25
35802,249042103,57889502,144.2,4,65
35803,564663496,564663499,37.2,1,20
35804,564663496,1293247207,78.9,1,20
35805,564663496,262255705,50.7,1,20
35806,65541321,65546940,295.6,1,25
35807,564663499,564663496,37.2,1,20
35808,564663499,65460067,48.2,1,20
35809,564663506,262255427,43.7,1,30
35810,564663506,65492810,60.7,1,30
35811,65541329,5215926384,23.4,1,20
35812,65541329,5215926383,21.0,1,20
35813,65541329,65546940,566.0,1,20
35814,4235728109,3132409672,11.5,1,30
35815,4235728109,65444733,87.4,2,30
35816,65546835,313250472,20.8,2,20
35817,65546835,313466611,125.0,3,30
35818,65541374,65589443,30.2,1,20
35819,65541374,1081556198,59.2,1,25
35820,65541374,65431855,253.4,1,20
35821,65541376,65589443,12.0,1,20
35822,65541376,1082968310,645.6,3,25
35823,564663583,262255131,14.0,3,25
35824,564663583,564663695,115.9,3,25
35825,564663584,564663583,14.7,3,25
35826,564663584,260921901,275.8,2,25
35827,564663589,65382195,15.1,3,40
35828,564663589,4178809535,31.2,3,25
35829,564663590,564663589,20.3,3,25
35830,564663590,564663743,282.4,3,25
35831,564663610,564663584,14.1,3,25
35832,564663610,65382195,178.4,3,25
35833,564663612,564663590,14.0,3,25
35834,564663616,69396620,174.4,1,50
35835,564663633,564663634,99.8,2,25
35836,564663633,564663616,304.1,2,50
35837,564663634,65358295,12.9,1,25
35838,564663634,564637539,167.1,4,25
35839,65541478,65465795,1224.4,1,20
35840,65541478,65644821,1283.3,1,45
35841,65541478,292082314,2073.5,1,50
35842,564663695,564663697,27.7,3,25
35843,564663695,65468297,134.7,2,20
35844,564663697,65468285,13.5,2,20
35845,564663697,564663705,185.9,3,25
35846,564663705,65460225,10.7,1,25
35847,564663705,65460227,166.1,1,25
35848,564663705,65472787,1027.8,3,25
35849,65541540,65539429,111.7,1,25
35850,65541540,65532824,114.7,1,25
35851,65541540,65409160,109.7,2,25
35852,65541540,65409167,149.7,1,25
35853,65541546,1107918146,7.4,3,25
35854,65541546,1107918161,25.8,2,20
35855,65541548,65539433,114.0,1,25
35856,65541548,65541011,229.3,2,25
35857,65541548,65448966,109.9,1,25
35858,65541550,65499773,112.3,2,25
35859,65541550,65448971,115.0,1,25
35860,65541550,65539439,115.3,1,25
35861,65541553,314509200,12.2,3,25
35862,65541553,65448976,103.7,3,25
35863,564663743,564663745,38.3,3,25
35864,564663743,437194911,644.3,1,50
35865,564663745,564663633,132.2,3,25
35866,65541606,3641133462,329.5,1,20
35867,65541606,65535823,362.5,1,20
35868,65541606,1115349685,393.8,1,20
35869,62396134,62396141,488.6,1,20
35870,62396134,62489110,2230.1,1,20
35871,62396134,62446179,3074.3,1,20
35872,62396141,62396147,1025.4,1,20
35873,62396141,62396134,488.6,1,20
35874,62396141,62521248,1236.9,1,20
35875,62396147,62223437,348.8,1,20
35876,62396147,62396141,1025.4,1,20
35877,62396147,62509714,3192.3,1,20
35878,4598535955,4691559092,2963.0,1,35
35879,4598535955,1373603639,2329.2,1,35
35880,4598535955,4606048031,249.8,1,20
35881,338171717,65403123,14.7,1,30
35882,338171717,2572330336,128.7,3,35
35883,338171721,338171717,651.6,3,37
35884,338171725,65403084,26.5,1,25
35885,338171725,2676317139,1000.8,1,25
35886,338171725,338171703,571.2,3,35
35887,338171734,663151605,9.2,3,35
35888,338171734,427492525,712.3,3,30
35889,338171733,65391797,12.4,1,30
35890,338171733,338171725,376.6,4,35
35891,65546957,1081556066,300.3,3,30
35892,65546957,65462048,609.0,1,25
35893,65546957,65436366,310.3,1,25
35894,65546957,65399587,3716.1,1,20
35895,338171732,338171733,28.5,3,35
35896,338171732,65403097,15.6,1,25
35897,338171731,65403114,12.4,1,25
35898,338171731,338171707,322.2,3,35
35899,338171731,65445055,175.3,1,25
35900,217585526,217586520,73.7,2,20
35901,217585526,945282616,446.5,1,25
35902,1673009095,4563736210,1021.9,4,65
35903,65542122,1703242167,13.9,1,25
35904,65542122,1343838930,675.9,3,25
35905,65542122,65454641,108.8,1,20
35906,373997671,62464547,743.1,1,20
35907,62396519,62495026,533.8,1,45
35908,62396519,62371143,275.3,1,45
35909,62396519,62269779,2905.5,1,45
35910,257431662,53020532,95.4,1,30
35911,257431662,53006377,142.7,1,30
35912,257431662,30029475,466.5,2,50
35913,62396608,62464519,2099.0,1,20
35914,62396608,62392551,2654.9,1,45
35915,62396608,62269779,2115.1,1,45
35916,56105248,1970942390,495.5,1,20
35917,65542473,313998038,16.2,1,20
35918,65542473,65530599,371.2,1,20
35919,65542473,1081488644,428.4,4,30
35920,65542486,1081488821,571.0,1,20
35921,65542486,65426139,453.3,1,20
35922,65542486,65542491,378.8,1,20
35923,65542491,1081488609,68.6,1,30
35924,65542491,65542486,378.8,1,20
35925,65542491,65442866,36.4,1,20
35926,4598536594,4612625021,403.3,1,20
35927,65542633,3987833917,443.0,5,45
35928,65542690,4514842100,27.3,3,35
35929,65542690,316558020,16.4,3,35
35930,65542695,65440058,808.1,1,20
35931,65542695,655614079,446.5,6,35
35932,65542697,316557979,13.8,1,20
35933,65542697,65542695,97.5,3,35
35934,65542697,65537424,805.8,1,20
35935,65542720,1071874007,93.8,3,25
35936,65542720,65484294,181.5,1,25
35937,257432174,401372275,401.5,2,50
35938,257432174,263014836,665.1,4,65
35939,65542884,65406434,2120.0,1,20
35940,65542884,65551627,488.7,1,20
35941,65542884,65551618,2004.2,1,20
35942,65542887,65542911,2369.5,1,20
35943,65542911,65563427,501.1,1,20
35944,65542911,65502778,2115.2,1,20
35945,65542911,65542887,2369.5,1,20
35946,65542911,65590382,848.3,1,20
35947,5060959012,271855224,113.1,1,25
35948,5060959012,4169996311,114.5,3,25
35949,29891391,257431662,570.1,1,50
35950,29891391,30029475,1010.9,4,65
35951,3394771782,65422399,707.8,1,20
35952,3394771782,3416013414,82.9,2,20
35953,217586520,52986618,45.9,3,25
35954,217586520,242952616,84.4,2,20
35955,29891439,33239314,435.1,1,50
35956,29891439,1678683810,714.2,3,65
35957,1216879486,57827998,13.8,3,25
35958,421010469,4884166903,516.0,1,20
35959,65543240,65469162,768.8,1,25
35960,65543240,65428899,405.5,2,35
35961,65543240,65584901,449.1,2,35
35962,366484558,32915523,243.4,1,50
35963,366484559,57787283,506.4,1,50
35964,366484559,366484937,316.5,1,50
35965,62397521,62467850,27.8,1,20
35966,62397521,4368620416,23.6,1,20
35967,65543274,65442517,212.0,1,25
35968,65543274,65541125,327.9,1,25
35969,65543274,65654065,261.3,1,25
35970,65543274,65621708,485.6,1,25
35971,65543290,65511213,405.7,1,25
35972,65543290,1113311817,166.5,2,35
35973,65543290,668437479,399.6,2,35
35974,65543331,65511477,1038.0,1,35
35975,65543331,323494789,1713.3,1,30
35976,65543331,65496777,646.2,1,25
35977,366484706,257535126,309.4,1,50
35978,366484706,366484711,381.9,1,50
35979,366484711,4602920879,327.4,1,50
35980,62397695,62387224,4024.9,1,20
35981,62397695,62397696,29.6,1,20
35982,62397695,62349061,5640.2,1,20
35983,62397696,4405870920,7.1,1,20
35984,62397696,62397695,29.6,1,20
35985,62397696,62418556,3231.3,2,55
35986,65543498,431959359,16.8,1,30
35987,65543498,65471420,280.9,3,30
35988,366484937,366484706,100.0,1,50
35989,366484972,57794253,271.0,1,50
35990,366484972,366484558,262.2,1,50
35991,366484994,366484972,90.8,1,50
35992,366485016,257535182,479.4,1,50
35993,366485016,366484994,289.4,1,50
35994,357047840,57892882,52.7,1,20
35995,357047840,57950010,2042.5,1,20
35996,62398007,62398009,9.5,1,20
35997,62398007,4375129186,316.8,1,20
35998,62398009,62398007,9.5,1,20
35999,62398009,376954892,793.0,1,20
36000,62398009,62406918,75.9,1,20
36001,62398061,1776785880,390.5,3,25
36002,62398061,62398125,940.7,1,20
36003,62398125,62483169,37.1,2,20
36004,62398125,62483111,307.3,4,20
36005,62398125,62398061,940.7,1,20
36006,4181071360,3969032763,11.6,1,20
36007,4181071360,287788435,207.1,2,20
36008,4181071364,65443902,15.3,3,20
36009,4181071364,3969040733,350.1,2,20
36010,4181071365,1083168508,593.7,3,45
36011,65543956,65511112,93.8,1,20
36012,65543956,65473617,718.2,1,20
36013,65543956,65473627,516.7,1,20
36014,56106785,326406464,11790.4,1,20
36015,56106785,2059143965,2002.3,1,30
36016,56106785,4924087794,873.7,1,30
36017,62398255,62522612,351.8,2,35
36018,62398255,62426014,592.1,1,20
36019,62398255,62522584,121.6,2,30
36020,257433424,1807996319,894.6,5,65
36021,257433424,257433449,436.7,2,50
36022,257433449,3969135906,20.1,3,65
36023,257433449,3969135900,194.2,3,25
36024,257433450,30029498,361.1,5,65
36025,56106937,56106937,1113.7,1,20
36026,56106937,56106937,1113.7,1,20
36027,56106937,56118815,1635.9,1,25
36028,56106937,56118800,402.3,1,25
36029,56106937,4926360185,76.5,1,20
36030,2692796887,2692796869,316.0,1,20
36031,2692796887,435864135,18.1,1,20
36032,2692796887,5397531617,168.7,1,20
36033,1105731565,65600184,13.1,1,20
36034,1105731565,65576602,296.7,1,20
36035,1105731565,1105731594,345.5,2,25
36036,1105731594,1099259818,145.2,3,25
36037,1105731594,1105731638,12.3,3,25
36038,1105731631,65455864,10.8,1,20
36039,1105731631,261764004,396.6,1,20
36040,1105731631,1105731648,191.5,2,25
36041,1105731638,65623334,14.4,3,25
36042,1105731638,65426316,149.6,3,25
36043,1105731648,65656373,24.4,1,25
36044,1105731648,1105731565,369.4,2,25
36045,29892673,30033768,296.5,4,55
36046,29892673,263620447,758.2,2,55
36047,56107085,56150072,3614.8,1,20
36048,29892686,257876401,1126.2,5,65
36049,29892713,349909278,1193.7,2,65
36050,29892721,354418673,408.8,3,65
36051,29892724,56004921,430.0,1,50
36052,29892724,354743884,806.6,3,65
36053,29892729,346044191,1926.9,3,65
36054,65544513,65619063,1841.2,1,25
36055,65544562,290192646,1861.4,1,38
36056,65544562,65469318,142.3,2,30
36057,65544593,189968422,117.0,1,20
36058,65544593,65544597,103.8,1,20
36059,65544593,65434061,45.2,1,20
36060,65544597,65544593,103.8,1,20
36061,65544597,222073951,114.4,3,35
36062,65544611,281367731,387.7,1,25
36063,65544611,281367796,85.5,3,25
36064,285745586,312963135,406.9,2,35
36065,285745586,65422882,25.1,4,45
36066,2389189069,2389189132,5.8,2,20
36067,2389189069,2389189072,10.7,2,20
36068,2389189072,53082889,613.6,1,20
36069,2389189072,2389189132,11.8,2,20
36070,2389189079,3099650954,33.1,2,20
36071,2389189079,305336018,45.0,3,20
36072,5020557558,65307381,50.0,1,20
36073,5020557558,5020557554,50.0,1,20
36074,5354851404,5354851405,14.0,1,30
36075,5354851404,759807755,190.6,3,30
36076,5354851405,5354851404,14.0,1,30
36077,5354851405,4170273296,148.2,3,30
36078,5354851406,4170273296,12.3,1,30
36079,5354851406,5354851404,148.2,3,30
36080,5020557563,65332833,47.5,1,20
36081,5020557563,5020557559,52.9,1,20
36082,2389189119,2389189069,4.0,2,20
36083,2389189119,305335862,17.2,2,25
36084,2389189130,559400550,113.4,1,25
36085,2389189130,53016042,80.7,2,25
36086,2389189132,283263289,433.0,2,25
36087,2389189132,305335862,15.4,2,20
36088,65544715,65544720,372.4,1,25
36089,65544720,65544726,380.8,1,25
36090,65544720,65544715,372.4,1,25
36091,65544720,65608528,389.1,1,25
36092,65544720,65518146,341.9,1,25
36093,65544726,65441953,249.8,1,25
36094,65544726,65544720,380.8,1,25
36095,65544726,65602280,388.0,1,25
36096,65544726,65518149,340.9,1,25
36097,62399004,62399005,23.6,1,20
36098,62399004,62394562,310.0,2,25
36099,62399004,62391202,108.3,1,20
36100,62399005,62399004,23.6,1,20
36101,62399005,62421365,1337.9,2,25
36102,62399005,62399030,469.0,1,20
36103,62399030,62411578,816.4,1,20
36104,62399030,62219605,116.8,1,20
36105,62399030,62399005,469.0,1,20
36106,65544912,1081079899,13.9,1,20
36107,65544912,4169892222,1106.4,2,20
36108,65544912,65577540,441.7,5,30
36109,1970807506,25457926,1299.8,3,65
36110,1970807508,65388423,124.5,1,25
36111,1970807508,65382835,308.9,1,25
36112,1970807508,1768295144,360.9,1,50
36113,1970807513,3987797737,250.5,4,65
36114,1970807538,26028102,43.2,4,65
36115,1970807552,65358278,33.3,4,65
36116,1970807550,256999242,69.0,4,65
36117,1970807558,298356587,450.1,1,50
36118,1970807558,241864917,661.9,1,50
36119,1970807562,252961259,892.0,5,65
36120,65544971,1097706537,47.7,1,20
36121,65544971,313111897,16.0,1,20
36122,65544971,1097706575,35.7,3,30
36123,1970807574,1659365989,546.2,5,65
36124,1970807574,65283873,526.7,1,50
36125,65547557,65547561,278.5,1,20
36126,678962004,53008231,85.7,1,50
36127,678962004,52996107,184.2,1,25
36128,678962004,53008233,80.4,1,25
36129,62399334,1804826043,1496.9,2,20
36130,62399334,62399363,310.0,1,20
36131,62399363,1862608545,46.6,2,20
36132,62399363,62399334,310.0,1,20
36133,323494789,323495342,13.6,1,25
36134,323494789,323499118,70.9,1,50
36135,323494789,65543331,1713.3,1,30
36136,65545163,65545173,401.2,1,20
36137,65545163,4168360522,247.4,1,25
36138,65545163,3700418243,40.5,1,25
36139,65545173,65545177,309.2,1,20
36140,65545173,65545163,401.2,1,20
36141,65545173,313199914,533.1,1,20
36142,65545177,3112076279,16.3,2,20
36143,65545177,65545173,309.2,1,20
36144,65545177,3112076298,643.3,3,25
36145,65545308,65418922,181.5,4,30
36146,62399585,62209245,289.0,1,25
36147,62399585,62399713,1079.7,3,25
36148,62399596,62221228,2421.5,1,20
36149,62399596,62327874,689.9,1,20
36150,62399596,2775118671,1933.7,1,25
36151,62399596,62286627,791.6,1,25
36152,62399611,62198142,1609.3,1,20
36153,62399611,62499027,5629.2,1,20
36154,62399611,62197878,4839.8,1,20
36155,62399651,62538790,821.1,1,20
36156,62399651,62471448,1614.8,1,20
36157,62399651,62197878,1612.3,1,20
36158,62399651,62391367,1230.0,1,20
36159,65545388,65527964,106.3,1,20
36160,65545388,65519907,410.0,1,20
36161,65545388,65538902,450.7,1,20
36162,65545388,65500278,440.5,1,20
36163,65545403,65519903,213.6,1,20
36164,65545403,65500291,359.8,4,40
36165,950543595,297177719,62.0,1,20
36166,65545458,65598036,6.3,1,30
36167,65545458,4549949274,132.3,1,30
36168,65545458,65423396,135.1,1,20
36169,65545458,310998377,374.4,1,20
36170,65545461,65606682,595.0,4,45
36171,65545468,65545476,862.4,1,20
36172,65545468,65574590,363.5,2,30
36173,65545468,4170454448,318.5,2,30
36174,65545476,65545468,862.4,1,20
36175,56108373,56146477,860.5,1,20
36176,56108398,56072457,458.6,1,20
36177,56108398,56114445,440.6,1,20
36178,56108398,56160594,333.8,1,20
36179,65545590,4625690989,2778.6,1,27
36180,65545590,433561976,954.7,1,20
36181,65545590,65635937,3545.5,1,20
36182,56108412,56051673,26.3,1,20
36183,56108412,2847391985,845.8,1,20
36184,56108412,55973477,2884.2,1,20
36185,3148359078,65493923,123.8,3,25
36186,3148359080,3148359079,23.1,3,25
36187,3148359080,35855156,262.0,3,45
36188,3148359082,3148359080,64.9,3,25
36189,3148359082,35855156,300.6,1,45
36190,3148359079,3148359078,39.6,3,25
36191,3148359079,65445641,15.4,3,45
36192,323495342,323494789,13.6,1,25
36193,323495342,338171678,599.9,3,35
36194,62400006,62400040,552.6,2,20
36195,62400006,62400114,1346.6,1,20
36196,62400033,62400040,11.4,3,25
36197,62400033,62400006,573.5,2,20
36198,62400035,62400033,10.1,3,25
36199,62400035,62507222,552.5,2,25
36200,62400039,62400035,11.9,3,20
36201,62400039,62271647,202.6,2,25
36202,62400040,62400039,10.1,3,20
36203,62400040,62507136,581.4,2,20
36204,4218955360,90971720,1661.5,1,20
36205,4218955360,90972944,1611.8,1,20
36206,4218955360,4218955362,1228.4,1,20
36207,4218955362,4218955360,1228.4,1,20
36208,65545831,65484821,286.8,1,20
36209,65545831,65447861,361.3,1,25
36210,65545831,65447345,353.6,1,25
36211,65545833,1079589724,12.1,1,30
36212,65545833,310986100,484.8,1,50
36213,65545833,310986668,285.1,2,35
36214,65545838,1079589775,133.1,2,35
36215,65545841,1103393558,14.6,1,30
36216,65545841,65545842,112.7,2,35
36217,65545842,4704965058,71.4,2,35
36218,65545842,65545884,1583.1,2,30
36219,62400114,62400167,880.1,2,20
36220,62400114,62400006,1346.6,1,20
36221,65545884,521887902,2037.4,1,27
36222,65545884,1103393559,74.0,1,25
36223,65545884,65545842,1583.1,2,30
36224,65545889,65606794,176.6,1,20
36225,65545889,4587998248,139.2,1,25
36226,65545889,1103393559,110.5,1,25
36227,62400167,62507136,1410.8,2,20
36228,62400167,62403560,2541.2,1,20
36229,62400167,62400114,867.1,2,20
36230,297281197,65424711,2270.6,1,20
36231,56108741,56108744,125.4,1,20
36232,56108741,56178398,52.2,1,20
36233,56108741,351117437,1458.2,1,20
36234,56108744,56108749,457.4,1,20
36235,56108744,56108741,125.4,1,20
36236,1912088277,245810016,670.9,3,65
36237,56108769,56013903,467.2,1,20
36238,56108769,1045419544,390.1,1,20
36239,56108769,351117462,677.6,1,20
36240,4655163152,4658439644,92.2,1,50
36241,4655163152,375813898,60.8,1,50
36242,65546012,65538142,2280.3,1,20
36243,65546012,65511284,2694.2,1,20
36244,65546012,65546031,4168.5,1,20
36245,65546031,65546012,4168.5,1,20
36246,65546031,65591818,1292.1,1,45
36247,65546031,3190827702,594.6,1,45
36248,65546114,4329953282,247.4,3,40
36249,56108939,56048476,1112.5,1,20
36250,56108939,56033267,1190.4,1,30
36251,56108939,56033680,1366.7,1,30
36252,56109019,56109041,809.6,1,20
36253,56109019,56053514,409.0,1,20
36254,56109019,56118642,579.5,1,20
36255,56109019,56117906,670.0,1,20
36256,56109041,56109058,1231.6,1,20
36257,56109041,56109019,809.6,1,20
36258,56109041,56042046,592.9,1,20
36259,56109041,56117917,813.1,1,20
36260,56109058,56117931,660.9,1,25
36261,56109058,56082692,153.6,1,25
36262,56109058,56109041,1231.6,1,20
36263,65546305,760124089,12.7,1,20
36264,65546305,1086733049,14.8,1,20
36265,65546305,65546308,117.7,3,25
36266,65546308,760124011,16.3,1,20
36267,65546308,1086738367,15.5,1,20
36268,65546308,760124265,87.1,3,25
36269,65546310,2593013367,462.0,1,20
36270,65546310,313113384,403.9,3,30
36271,65546310,760124309,21.7,3,25
36272,2790795395,417477356,13.0,2,50
36273,2790795395,57848020,60.9,2,20
36274,2790795398,2790795395,69.8,3,20
36275,2790795398,579240364,373.6,1,50
36276,2790795403,2790795398,122.3,2,20
36277,2790795403,57784873,393.1,1,50
36278,2790795414,57829107,37.5,3,25
36279,2790795414,2790795416,42.1,1,25
36280,2790795416,57829107,34.7,1,25
36281,2790795416,57829105,291.1,1,25
36282,2790795447,2790795449,43.0,2,40
36283,2790795447,348064901,8.6,3,45
36284,2790795449,348166256,929.4,2,40
36285,65546440,65466580,742.2,1,25
36286,65546440,65488806,479.4,1,25
36287,65546440,65585913,849.9,1,25
36288,65546440,4167736770,719.2,1,25
36289,1701795345,627210143,14.1,1,20
36290,1701795345,5043865993,191.6,1,20
36291,1701795345,4602920858,207.6,3,25
36292,432548111,432548340,54.2,1,25
36293,65546534,65621949,232.4,1,20
36294,3969395002,3967079987,15.8,2,20
36295,3969395002,1827193635,373.2,4,25
36296,3969395003,57816926,20.8,2,20
36297,3969395003,352763959,292.6,3,25
36298,3969395018,353334082,13.0,2,20
36299,3969395018,3969395003,254.7,2,20
36300,3969395020,3969395018,9.8,2,20
36301,3969395020,455877767,673.7,1,20
36302,3969395020,3969395059,693.9,1,20
36303,62400889,62223437,2763.7,1,25
36304,62400889,62458696,1436.9,1,25
36305,62400889,62400897,388.2,1,25
36306,3969395069,3969395069,233.6,1,20
36307,3969395069,455877816,474.4,1,20
36308,3969395082,1969768535,519.7,1,20
36309,3969395082,1827194254,64.5,2,20
36310,3969395086,1827194254,11.8,2,20
36311,3969395086,3969395082,68.0,1,20
36312,3969395090,4243708614,12.6,2,20
36313,3969395090,3969395086,148.2,2,20
36314,65546644,517275759,15.4,1,20
36315,65546644,1079971730,235.4,2,35
36316,65546644,65606775,734.5,1,22
36317,678963606,52984138,686.7,4,65
36318,678963615,240432279,660.6,4,65
36319,65546670,521887902,14.4,1,30
36320,65546670,383983988,785.2,2,40
36321,62400974,62402595,339.6,1,20
36322,62400974,62400986,621.4,2,25
36323,62400974,62400972,168.0,1,25
36324,62400972,62400974,168.0,1,25
36325,62400972,62400972,65.9,3,25
36326,65546712,65544562,37.0,3,30
36327,62400986,62424154,619.2,1,20
36328,62400986,62448056,1034.1,1,20
36329,62400986,62400988,205.9,2,25
36330,62400986,62400974,621.4,2,25
36331,62400988,62424154,410.9,1,20
36332,62400988,62448056,829.1,1,20
36333,62400988,3968762083,198.1,2,25
36334,62400988,62400986,205.9,2,25
36335,62400989,62265722,10.2,1,25
36336,62400989,3968762083,14.3,2,25
36337,65546714,65546712,106.7,1,30
36338,65546714,1325928462,50.0,1,25
36339,65546714,1690162208,1315.7,1,27
36340,432548340,55948490,357.1,1,25
36341,432548340,55946253,2633.3,1,25
36342,432548340,432548111,54.2,1,25
36343,62401029,62410167,56.8,1,20
36344,62401029,62434552,1350.8,1,20
36345,62401029,62401032,147.4,1,20
36346,62401032,62401029,147.4,1,20
36347,62401060,62381814,563.4,1,25
36348,62401060,62401066,416.1,1,25
36349,62401060,62510657,464.0,1,25
36350,62401060,62522578,534.9,1,25
36351,62401066,62510659,463.4,1,20
36352,62401066,62522584,534.6,1,20
36353,62401066,62401060,416.1,1,25
36354,62401066,62401075,602.6,1,25
36355,65546797,305551566,12.6,1,25
36356,65546797,65515591,120.7,3,25
36357,65546797,65546811,799.8,2,45
36358,62401075,62401198,79.6,3,25
36359,62401075,62401066,602.6,1,25
36360,65546811,305551657,123.4,1,45
36361,65546811,65483597,225.3,1,25
36362,678963771,240432302,65.7,1,50
36363,678963771,53000822,67.0,2,20
36364,65546813,305551657,389.4,1,45
36365,65546813,65645373,155.8,3,30
36366,3969395258,62342251,10.4,2,25
36367,3969395258,62474936,72.4,2,25
36368,62401087,62401190,77.8,3,25
36369,62401087,62401085,134.7,3,25
36370,62401097,1861381561,11.2,2,20
36371,62401097,1861372264,38.1,3,25
36372,62401098,62401097,55.7,3,25
36373,62401098,62426048,117.6,2,20
36374,62401100,62401177,16.1,1,20
36375,62401100,62499209,337.7,1,20
36376,62401100,62401098,45.3,3,25
36377,62401107,1861372286,246.4,1,25
36378,62401107,1861372268,244.6,3,25
36379,62401136,62401139,428.9,1,25
36380,62401136,1861372281,506.7,3,25
36381,62401139,62401136,428.9,1,25
36382,62401139,62401242,69.3,1,20
36383,62401139,62522692,70.5,1,20
36384,62401164,1861372268,372.9,1,25
36385,62401164,62459883,269.5,2,25
36386,62401164,272282456,532.8,1,25
36387,65546895,433562979,9.7,3,25
36388,65546895,65582318,1392.5,3,35
36389,65546898,262235786,263.5,1,25
36390,65546898,65476297,278.5,2,25
36391,65546898,65427090,103.0,1,25
36392,65546898,65562622,391.1,1,25
36393,65546899,65427090,195.7,1,25
36394,65546899,663153663,111.6,3,25
36395,62401177,62401100,16.1,1,20
36396,62401177,1861372286,95.9,3,25
36397,62401177,62416973,584.7,1,20
36398,62401190,62401089,11.0,1,25
36399,62401190,1861372261,77.5,3,25
36400,62401190,62416949,348.1,1,35
36401,65546926,65546929,240.4,1,20
36402,65546926,65596365,104.2,2,35
36403,65546926,65596362,243.7,2,35
36404,62401198,62416932,344.6,1,20
36405,62401198,62401085,92.2,3,25
36406,65546929,65431587,479.5,1,20
36407,65546929,65546926,240.4,1,20
36408,65546929,65587540,344.6,1,20
36409,65546940,65541321,295.6,1,25
36410,65546940,261859257,507.2,1,25
36411,65546940,65541329,566.0,1,20
36412,62401242,55955628,1353.4,1,20
36413,62401242,62401139,69.3,1,20
36414,62401242,272282127,1761.8,1,20
36415,65546984,65501087,316.1,1,20
36416,65546992,65646041,133.0,1,20
36417,65546992,65501030,908.6,1,20
36418,65546992,65462005,805.5,1,20
36419,62401283,2686097222,75.5,2,20
36420,62401283,62245777,244.1,1,20
36421,56109835,3292802505,15.7,1,30
