osmid,x,y,ref,highway,index
53075073,-121.8493491,37.6070709,,,14962
53075078,-121.85241840000002,37.6085467,,,14963
53075088,-122.0001256,37.5862983,,,14964
53075089,-122.0004858,37.5859125,,,14965
53075090,-122.001872,37.584794200000005,,,14966
53075094,-121.73655359999998,37.7182652,,turning_circle,14967
53075099,-122.1008524,37.6491594,,,14968
53075100,-122.1017006,37.6488204,,,14969
53075102,-122.2525434,37.8330363,,,14970
53075104,-122.2531203,37.8331774,,traffic_signals,14971
53075110,-122.2180542,37.7738725,,,14972
53075118,-122.2166846,37.7761839,,,14973
53075121,-122.21371770000002,37.7788969,,,14974
53075124,-122.2429216,37.8443832,,,14975
53075126,-122.24090259999998,37.8452394,,,14976
53075128,-122.2418721,37.847447,,,14977
53075130,-122.2433307,37.8475825,,turning_circle,14978
53075133,-122.2431965,37.8432785,,,14979
53075136,-122.2425784,37.8435316,,,14980
53075140,-121.7330975,37.683711,,,14981
53075145,-121.9194302,37.5207654,,,14982
53075147,-121.9185174,37.5207555,,,14983
53075149,-121.9179574,37.5207575,,,14984
53075154,-121.7452368,37.6840065,,,14985
53075160,-122.2749158,37.902739700000005,,,14986
53075161,-122.2741416,37.9030079,,,14987
53075165,-122.0314588,37.6502442,,,14988
53075189,-121.7660195,37.6942696,,,14989
53075192,-121.8534466,37.664279,,turning_circle,14990
53075193,-121.85230049999998,37.664311600000005,,,14991
53075197,-122.0308505,37.5853661,,,14992
53075198,-122.0300783,37.5851969,,,14993
53075202,-122.0273852,37.5846069,,,14994
53075203,-122.0265325,37.5844201,,,14995
53075206,-122.0239381,37.5838517,,,14996
53075209,-122.0208727,37.5830344,,,14997
53075211,-122.0206904,37.5830172,,,14998
53075213,-122.0181289,37.5824364,,stop,14999
53075215,-122.01736499999998,37.582246000000005,,,15000
53075216,-122.0165239,37.5820487,,,15001
53075217,-122.0156999,37.5818651,,,15002
53075218,-122.0148502,37.58167460000001,,,15003
53075221,-122.0141635,37.581525,,turning_circle,15004
53075223,-121.7911183,37.6707066,,,15005
53075225,-121.7882947,37.6711086,,,15006
53075256,-121.9316379,37.723718700000006,,,15007
53075258,-121.9324384,37.7242823,,,15008
53075264,-121.9301159,37.7213584,,,15009
53075266,-121.9302371,37.72211779999999,,,15010
53075270,-122.244484,37.8549831,,,15011
53075274,-122.0782547,37.6409221,,,15012
53075275,-122.0783792,37.642095,,turning_circle,15013
53075283,-121.8696722,37.6496945,,,15014
53075291,-121.7630667,37.692454,,,15015
53075295,-122.238662,37.8428584,,,15016
53075296,-122.2386105,37.8417807,,,15017
53075299,-121.860055,37.720075,,turning_circle,15018
53075305,-122.0304743,37.55272120000001,,,15019
53075307,-122.0299421,37.5524763,,turning_circle,15020
53075311,-122.2180087,37.8172178,,,15021
53075314,-122.1087837,37.6624187,,,15022
53075317,-121.979241,37.5417943,,,15023
53075318,-121.979756,37.541084600000005,,,15024
53075320,-121.9804397,37.5402198,,,15025
53075322,-121.98090890000002,37.5396263,,,15026
53075327,-121.8705136,37.7144218,,,15027
53075342,-121.8705048,37.7134907,,,15028
53075343,-121.8706078,37.7134913,,,15029
53075347,-121.871048,37.7134935,,,15030
53075349,-121.8712193,37.7134924,,,15031
53075350,-121.8714784,37.7134957,,,15032
53075355,-121.7263514,37.6879155,,,15033
53075361,-121.8884563,37.692069,,,15034
53075363,-121.8882246,37.6922932,,,15035
53075366,-122.2185409,37.8260343,,,15036
53075367,-122.0370743,37.5785792,,,15037
53075368,-122.0361118,37.5781198,,turning_circle,15038
53075370,-122.21053909999998,37.8390863,,,15039
53075373,-122.2096969,37.8387854,,,15040
53075378,-122.2411769,37.8074592,,,15041
53075381,-121.9884696,37.5799987,,,15042
53075383,-121.9879814,37.5813755,,,15043
53075386,-121.7951232,37.6600071,,,15044
53075388,-121.7907128,37.6600432,,,15045
53075391,-121.8718209,37.716628,,,15046
53075395,-121.8685222,37.716998,,,15047
53075402,-121.8659685,37.7176345,,,15048
53075405,-121.865523,37.7182313,,,15049
53075410,-122.0589057,37.5733744,,,15050
53075413,-122.0576592,37.575698,,,15051
53075427,-121.9108681,37.4681723,,,15052
53075437,-121.9189448,37.6844453,,,15053
53075442,-121.8722865,37.6571241,,,15054
53075444,-121.87325420000002,37.6562578,,,15055
53075447,-121.8863007,37.687304100000006,,,15056
53075448,-121.8861332,37.6869877,,,15057
53075453,-121.90146609999998,37.664247,,,15058
53075455,-121.90219240000002,37.6655682,,,15059
53075457,-121.9032649,37.668551,,,15060
53075460,-122.10128600000002,37.682365,,,15061
53075467,-121.7644486,37.6744309,,,15062
53075468,-121.7644057,37.6733869,,,15063
53075478,-122.1075667,37.6314075,,,15064
53075480,-122.10755690000002,37.6306514,,,15065
53075483,-122.1063316,37.6286566,,,15066
53075485,-122.1057098,37.6281309,,,15067
53075487,-122.10512620000002,37.6276211,,,15068
53075489,-122.1034851,37.6262217,,,15069
53075491,-122.1018475,37.6247659,,,15070
53075499,-122.04625459999998,37.5529536,,,15071
53075500,-122.0468581,37.551961600000006,,,15072
53075501,-121.9162864,37.679768,,,15073
53075507,-121.9168054,37.681180700000006,,,15074
53075511,-122.0620643,37.5846735,,,15075
53075512,-122.099221,37.6322434,,turning_circle,15076
53075519,-122.0117145,37.5422375,,,15077
53075520,-122.0109592,37.541815500000006,,,15078
53075522,-122.0081783,37.539556,,,15079
53075523,-122.0066567,37.5387912,,,15080
53075581,-121.87842140000002,37.6612995,,,15081
53075587,-121.8799673,37.6617918,,,15082
53075590,-121.8844872,37.6657595,,,15083
53075592,-121.8887867,37.6657541,,,15084
53075593,-121.8914261,37.665757,,,15085
53075599,-122.2479685,37.8252024,,,15086
53075602,-122.2445433,37.828124,,,15087
53075606,-122.2442528,37.8283499,,traffic_signals,15088
53075608,-122.066742,37.56865,,turning_circle,15089
53075615,-122.0671955,37.567944,,,15090
53075618,-122.192633,37.7312529,,,15091
53075620,-122.1912516,37.7310069,,,15092
53075633,-121.8560797,37.6962498,,,15093
53075637,-121.856063,37.6968828,,,15094
53075639,-121.9231937,37.506566,,,15095
53075649,-121.878602,37.6647784,,,15096
53075664,-121.87831509999998,37.6655126,,,15097
53075667,-121.7412743,37.716819,,,15098
53075672,-121.9704078,37.5264665,,,15099
53075674,-121.9734376,37.5246354,,,15100
53075679,-121.959985,37.5236406,,,15101
53075680,-121.9595067,37.5222414,,,15102
53075683,-121.9580857,37.5183325,,,15103
53075685,-121.95758909999998,37.5162475,,,15104
53075687,-121.9571514,37.5154101,,,15105
53075690,-121.9564009,37.5140659,,,15106
53075693,-121.7780122,37.6680221,,,15107
53075696,-122.2001581,37.76960089999999,,,15108
53075712,-121.9283523,37.5315293,,,15109
53075715,-121.9280622,37.530210100000005,,,15110
53075752,-121.8411471,37.6553506,,turning_circle,15111
53075758,-122.2907758,37.8387374,,,15112
53075760,-122.2899096,37.8389111,,,15113
53075765,-122.139217,37.6965276,,,15114
53075767,-122.1373459,37.696493700000005,,,15115
53075769,-122.1365199,37.6964959,,,15116
53075770,-122.2191848,37.80192720000001,,,15117
53075779,-121.89076409999998,37.6943268,,,15118
53075787,-121.88929170000002,37.6934805,,,15119
53075788,-121.8888115,37.6932855,,,15120
53075789,-121.8883313,37.692987,,,15121
53075790,-121.8881097,37.6928041,,,15122
53075791,-121.8877968,37.6926299,,,15123
53075792,-121.8873183,37.692262,,,15124
53075803,-122.2375557,37.7519358,,,15125
53075807,-122.0852045,37.596312,,,15126
53075813,-122.0861281,37.5975155,,,15127
53075819,-122.2705488,37.9030529,,,15128
53075820,-122.27026399999998,37.9015839,,crossing,15129
53075823,-122.2711065,37.8998277,,,15130
53075827,-122.0582399,37.5374981,,,15131
53075828,-122.0575624,37.5367595,,,15132
53075833,-122.0552571,37.5340704,,,15133
53075835,-122.0537102,37.533322600000005,,,15134
53075836,-122.0533224,37.5332848,,,15135
53075837,-122.0523508,37.5330937,,,15136
53075838,-122.0504287,37.5321504,,,15137
53075841,-122.0478511,37.530838,,,15138
53075844,-122.0470679,37.5301595,,,15139
53075847,-122.0456969,37.5275652,,,15140
53075850,-122.0438627,37.5240694,,,15141
53075856,-122.27044840000002,37.8989359,,,15142
53075858,-122.2699216,37.8980302,,,15143
53075863,-122.2692049,37.895364,,,15144
53075867,-122.2670541,37.8920155,,,15145
53075870,-121.7773336,37.6908378,,,15146
53075872,-122.267122,37.8918344,,,15147
53075873,-122.2672223,37.8908097,,,15148
53075875,-122.2671212,37.8903502,,,15149
53075877,-122.2667193,37.8887848,,,15150
53075880,-122.2665956,37.8860779,,,15151
53075882,-122.2664753,37.8851997,,,15152
53075885,-122.2661581,37.8824813,,,15153
53075887,-122.2657437,37.8788584,,stop,15154
53075888,-122.2655675,37.8774537,,,15155
53075889,-122.265618,37.87704420000001,,,15156
53075894,-122.2868399,37.7778591,,,15157
53075897,-122.2408801,37.8047443,,,15158
53075898,-122.2404215,37.8056153,,,15159
53075899,-122.2397982,37.8067472,,,15160
53075900,-122.1575742,37.7003758,,,15161
53075901,-122.1591187,37.6997281,,,15162
53075902,-122.1606557,37.6990838,,,15163
53075903,-122.1613952,37.6987738,,,15164
53075904,-122.16216090000002,37.6984529,,,15165
53075905,-122.1629221,37.69813370000001,,,15166
53075906,-122.1637153,37.69781,,,15167
53075907,-122.1640387,37.6976768,,,15168
53075908,-122.184617,37.7068142,,,15169
53075909,-122.18247859999998,37.7038922,,,15170
53075911,-122.2792935,37.825259,,,15171
53075912,-122.2803787,37.8255063,,,15172
53075914,-122.2814656,37.8257453,,,15173
53075916,-122.283068,37.826105600000005,,,15174
53075918,-122.2841006,37.8258895,,,15175
53075921,-122.286292,37.8254531,,,15176
53075923,-122.2873917,37.825230600000005,,,15177
53075925,-122.288478,37.825008200000006,,,15178
53075929,-122.27544009999998,37.8246759,,,15179
53075932,-122.2725782,37.8239919,,,15180
53075934,-122.2700413,37.8233859,,traffic_signals,15181
53075943,-122.2678139,37.8228511,,,15182
53075945,-122.2662678,37.8224649,,traffic_signals,15183
53075947,-122.2652037,37.8221914,,,15184
53075949,-122.2642067,37.8219533,,,15185
53075953,-122.2619589,37.8220615,,,15186
53075963,-121.8855818,37.67129310000001,,,15187
53075964,-121.8859222,37.6709528,,turning_circle,15188
53075977,-122.078071,37.626902,,,15189
53075980,-122.0779785,37.6260693,,,15190
53075989,-122.0417419,37.5580379,,turning_circle,15191
53075992,-121.9122662,37.5033348,,,15192
53076011,-122.1044477,37.6437102,,,15193
53076015,-122.2442164,37.8487001,,turning_circle,15194
53076017,-122.2449439,37.8498789,,,15195
53076020,-122.0918518,37.6969566,,,15196
53076022,-122.0920748,37.6976154,,,15197
53076025,-122.1420023,37.6748053,,,15198
53076032,-122.1458631,37.6730207,,,15199
53076034,-122.0435041,37.7107625,,turning_circle,15200
53076038,-122.04379579999998,37.7117317,,,15201
53076040,-122.0440727,37.7122446,,turning_circle,15202
53076042,-122.0430092,37.7119751,,,15203
53076044,-122.2452162,37.8124779,,,15204
53076046,-122.2440387,37.8116536,,,15205
53076049,-121.9060702,37.652438700000005,,,15206
53076050,-121.9057869,37.651902,,turning_circle,15207
53076052,-122.1019616,37.649251,,,15208
53076056,-122.0992841,37.6458796,,,15209
53076060,-122.098983,37.6438867,,,15210
53076062,-122.09889479999998,37.6405743,,,15211
53076065,-122.098132,37.63973789999999,,,15212
53076067,-122.0949155,37.6391021,,,15213
53076069,-122.0924769,37.639189,,,15214
53076071,-122.0912022,37.6385743,,,15215
53076073,-122.0907816,37.63795579999999,,,15216
53076076,-122.0903267,37.6373168,,,15217
53076079,-122.0898765,37.636076,,,15218
53076080,-122.08985459999998,37.6353661,,,15219
53076083,-122.0897681,37.6311493,,,15220
53076084,-122.0897861,37.6304658,,,15221
53076085,-122.08989979999998,37.6275327,,,15222
53076086,-122.089506,37.6266513,,,15223
53076088,-122.0890688,37.625963,,,15224
53076090,-122.0886427,37.6252826,,,15225
53076092,-122.0882007,37.6245441,,,15226
53076094,-122.087983,37.624185700000005,,,15227
53076096,-122.0865622,37.6218737,,,15228
53076100,-122.0276825,37.6591163,,,15229
53076101,-122.02761809999998,37.657515100000005,,,15230
53076102,-122.2629393,37.7880578,,,15231
53076132,-122.2579813,37.7928092,,,15232
53076133,-122.2566749,37.7937433,,,15233
53076136,-122.2548021,37.7950749,,,15234
53076137,-122.2538538,37.795753000000005,,traffic_signals,15235
53076139,-122.2510795,37.797726,,,15236
53076143,-121.854782,37.6654884,,,15237
53076144,-121.8547774,37.6659931,,,15238
53076148,-121.8547802,37.666466,,,15239
53076149,-122.0490143,37.5990278,,,15240
53076156,-121.9312082,37.5454182,,,15241
53076161,-121.9299121,37.5454794,,turning_circle,15242
53076164,-121.9220137,37.521126200000005,,,15243
53076169,-121.9241263,37.5207655,,,15244
53076172,-121.92509640000002,37.52050620000001,,,15245
53076181,-122.1647899,37.687813,,,15246
53076184,-121.9291051,37.682655100000005,,turning_circle,15247
53076188,-122.0605636,37.562279700000005,,,15248
53076190,-122.060167,37.562078,,,15249
53076195,-122.0584418,37.5633163,,,15250
53076198,-122.1907931,37.7756094,,,15251
53076212,-122.1888735,37.7739807,,,15252
53076215,-122.0002238,37.5587816,,,15253
53076216,-121.9990995,37.5590083,,,15254
53076223,-121.9061209,37.6893076,,turning_circle,15255
53076225,-121.9117974,37.686096,,turning_circle,15256
53076229,-122.1606392,37.680994,,,15257
53076231,-121.7800508,37.6747877,,,15258
53076232,-122.0640625,37.6212473,,,15259
53076236,-122.0661074,37.6211979,,,15260
53076238,-122.0671396,37.6210498,,,15261
53076239,-122.06954679999998,37.6206913,,,15262
53076244,-122.2438614,37.8281574,,,15263
53076245,-122.24336,37.8282456,,,15264
53076246,-122.243075,37.8282859,,,15265
53076247,-122.2426318,37.8283479,,,15266
53076250,-122.2404317,37.82874879999999,,,15267
53076252,-122.15865990000002,37.7274045,,,15268
53076257,-122.1603976,37.7265958,,,15269
53076258,-121.9379469,37.7167878,,,15270
53076260,-121.93708,37.7169982,,,15271
53076263,-121.9373003,37.7185031,,,15272
53076269,-122.13068,37.76953889999999,,,15273
53076273,-122.12961570000002,37.7677274,,,15274
53076278,-122.0498199,37.5270687,,,15275
53076287,-122.2026281,37.7665726,,,15276
53076289,-122.2006489,37.7679535,,,15277
53076290,-122.1897256,37.775937,,,15278
53076292,-122.1887534,37.77658579999999,,,15279
53076294,-122.1876686,37.77735429999999,,,15280
53076298,-122.1928435,37.7738895,,,15281
53076300,-122.1922846,37.774299,,,15282
53076303,-122.1140508,37.6625499,,,15283
53076304,-122.11368799999998,37.6607744,,,15284
53076307,-122.0342019,37.5631311,,,15285
53076310,-121.9698342,37.5195921,,,15286
53076312,-121.969709,37.5189285,,,15287
53076316,-121.9698428,37.5160657,,,15288
53076320,-122.2824173,37.896292,,,15289
53076328,-122.25135790000002,37.8204046,,,15290
53076331,-122.2495696,37.8189062,,,15291
53076333,-122.2487311,37.8183202,,,15292
53076335,-122.2478778,37.8177269,,,15293
53076338,-122.2827761,37.8984633,,,15294
53076341,-122.2823391,37.8973339,,,15295
53076346,-122.1966116,37.7864046,,,15296
53076350,-122.1512455,37.7319254,,,15297
53076353,-122.1507285,37.7304036,,,15298
53076357,-122.1506234,37.7297249,,,15299
53076361,-121.8443057,37.6567368,,,15300
53076363,-121.845785,37.6568144,,,15301
53076377,-121.8512361,37.6571365,,,15302
53076379,-121.85276090000002,37.6575771,,,15303
53076382,-122.2424485,37.8230488,,,15304
53076384,-122.2415415,37.8222826,,stop,15305
53076391,-122.2414687,37.8220634,,,15306
53076392,-122.240673,37.8212633,,,15307
53076395,-122.2403409,37.8211717,,,15308
53076399,-122.2382493,37.8221995,,,15309
53076400,-121.9182726,37.4731933,,,15310
53076402,-121.9175916,37.4736166,,,15311
53076403,-121.9166625,37.4747867,,,15312
53076406,-121.9163972,37.4752248,,,15313
53076407,-121.9159235,37.4758381,,,15314
53076411,-121.9136007,37.4776059,,,15315
53076413,-121.9127678,37.477891,,,15316
53076434,-122.0993986,37.704826,,,15317
53076436,-122.0984287,37.7055051,,,15318
53076443,-122.0859446,37.7058236,,,15319
53076447,-122.1681001,37.7535043,,,15320
53076448,-122.1648836,37.7550043,,,15321
53076452,-122.16338799999998,37.7556487,,,15322
53076453,-122.1616629,37.756424,,,15323
53076456,-122.1814417,37.7475097,,,15324
53076458,-122.1784775,37.7489052,,,15325
53076459,-122.1768596,37.7496614,,,15326
53076462,-122.1751254,37.7504685,,,15327
53076477,-121.9374768,37.519521000000005,,,15328
53076498,-121.9237184,37.711699,,,15329
53076499,-121.9244812,37.7123079,,,15330
53076502,-121.92518,37.7147614,,stop,15331
53076508,-122.1415987,37.723456,,,15332
53076512,-122.0692882,37.6225908,,,15333
53076513,-122.0690651,37.621095200000006,,,15334
53076515,-121.9323282,37.5343605,,,15335
53076520,-121.7226188,37.6906076,,,15336
53076521,-121.721596,37.690949,,,15337
53076523,-121.9073439,37.665943,,turning_circle,15338
53076527,-122.0709919,37.6197847,,,15339
53076535,-122.0690979,37.6201525,,,15340
53076550,-121.9281051,37.7128568,,,15341
53076551,-121.9281232,37.7124663,,,15342
53076556,-121.9309556,37.7140484,,,15343
53076558,-121.9306466,37.71467979999999,,,15344
53076560,-121.9303562,37.71536,,,15345
53076565,-122.0405946,37.5913609,,,15346
53076568,-122.0404964,37.5920702,,turning_circle,15347
53076570,-121.9701253,37.524143,,turning_circle,15348
53076572,-121.9705708,37.5242814,,,15349
53076574,-121.9045122,37.6847509,,turning_circle,15350
53076576,-121.9067271,37.6843155,,,15351
53076579,-122.1074467,37.6204854,,,15352
53076583,-122.1073132,37.6223264,,turning_circle,15353
53076586,-122.0426515,37.5748574,,turning_circle,15354
53076590,-121.7109846,37.7209349,,turning_circle,15355
53076605,-121.8842914,37.6852047,,turning_circle,15356
53076617,-121.9281563,37.5147965,,,15357
53076619,-121.9323312,37.7099563,,turning_circle,15358
53076621,-121.9317671,37.71123370000001,,,15359
53076630,-122.0572375,37.6114858,,,15360
53076636,-122.0543666,37.6010644,,,15361
53076642,-121.9546537,37.51173370000001,,turning_circle,15362
53076643,-121.955123,37.5127903,,,15363
53076647,-121.7795956,37.658978600000005,,,15364
53076648,-121.7795903,37.6582078,,,15365
53076650,-121.7799523,37.656710700000005,,,15366
53076653,-121.7806672,37.6561194,,,15367
53076659,-122.0933442,37.7077557,,,15368
53076661,-122.092472,37.7080311,,turning_circle,15369
53076665,-121.8610558,37.6999482,,,15370
53076667,-121.8610606,37.7005283,,turning_circle,15371
53076670,-121.891904,37.6954464,,,15372
53076672,-121.8915074,37.6951429,,,15373
53076677,-122.1533716,37.7510612,,,15374
53076692,-122.1540502,37.7500118,,,15375
53076710,-122.1556375,37.75075579999999,,,15376
53076738,-121.9380943,37.5515658,,,15377
53076742,-121.9375107,37.5521714,,,15378
53076772,-121.8760259,37.6805314,,turning_circle,15379
53076774,-121.877574,37.680480200000005,,,15380
53076777,-121.8941111,37.6674357,,,15381
53076779,-121.8941785,37.6671914,,turning_circle,15382
53076787,-122.0499976,37.6765735,,,15383
53076792,-122.20940159999998,37.7760711,,stop,15384
53076793,-122.2090818,37.7759104,,,15385
53076795,-122.2086486,37.7757038,,,15386
53076797,-122.20732920000002,37.7750781,,,15387
53076799,-122.2062786,37.7745847,,,15388
53076801,-122.2052944,37.7741092,,,15389
53076803,-122.2043269,37.7736653,,,15390
53076804,-122.2040291,37.7735041,,,15391
53076807,-122.23690259999998,37.7308211,,,15392
53076808,-122.2362723,37.7315784,,,15393
53076811,-122.2359826,37.7319263,,,15394
53076812,-122.2350492,37.7329869,,,15395
53076814,-122.2347649,37.7332584,,,15396
53076816,-122.23332179999998,37.7342639,,,15397
53076818,-122.1205784,37.6746365,,,15398
53076820,-122.1191166,37.6723443,,,15399
53076824,-122.0506508,37.5462003,,,15400
53076826,-122.0516382,37.5451041,,,15401
53076831,-122.0523322,37.5433035,,,15402
53076837,-122.0234791,37.5282615,,,15403
53076839,-122.0221117,37.5287352,,,15404
53076841,-122.0214607,37.5287283,,,15405
53076843,-122.0208362,37.5284326,,,15406
53076845,-122.2796823,37.8801265,,,15407
53076852,-122.2799402,37.8800294,,,15408
53076853,-122.2794384,37.8791793,,,15409
53076855,-122.2791382,37.8786631,,,15410
53076858,-122.2782873,37.877237,,stop,15411
53076860,-122.278134,37.8763428,,,15412
53076864,-122.277831,37.8736314,,,15413
53076866,-122.2775406,37.8710336,,,15414
53076868,-122.2772386,37.8682101,,,15415
53076869,-122.277045,37.8664025,,,15416
53076872,-122.2763508,37.8619253,,,15417
53076873,-122.27617109999998,37.8610454,,,15418
53076874,-122.27598559999998,37.8601632,,,15419
53076875,-122.2758049,37.8592703,,,15420
53076878,-122.2756196,37.8583641,,,15421
53076879,-122.2750414,37.8555766,,,15422
53076898,-122.071011,37.6223493,,,15423
53076902,-121.7790324,37.6501128,,,15424
53076905,-121.7759049,37.6509485,,,15425
53076908,-121.8003101,37.6741955,,,15426
53076913,-121.8027539,37.67162020000001,,,15427
53076915,-121.80279679999998,37.6709869,,,15428
53076921,-122.0890439,37.719413,,,15429
53076922,-121.7690684,37.6547968,,turning_circle,15430
53076926,-121.8724959,37.6722004,,,15431
53076928,-121.8778094,37.6721869,,,15432
53076930,-121.8786538,37.6721891,,,15433
53076932,-121.8795579,37.6721959,,,15434
53076933,-121.880464,37.6722068,,,15435
53076934,-121.8813462,37.6721936,,,15436
53076936,-121.8821788,37.672193,,,15437
53076938,-121.8830726,37.672196,,,15438
53076940,-121.8839824,37.672189200000005,,,15439
53076944,-121.8863943,37.6722096,,,15440
53076946,-121.8872783,37.6722096,,,15441
53076947,-121.8884061,37.672230600000006,,,15442
53076951,-121.8904122,37.6718378,,,15443
53076952,-121.8916798,37.6704239,,,15444
53076954,-121.8926588,37.6697073,,,15445
53076959,-121.8949928,37.6689028,,,15446
53076960,-121.8963138,37.6686788,,,15447
53076962,-121.8972433,37.6700492,,,15448
53076967,-122.2297751,37.8048709,,,15449
53076975,-121.9234001,37.5138637,,,15450
53076980,-122.1709146,37.7698821,,,15451
53076982,-122.1699071,37.7691905,,,15452
53076984,-122.1688087,37.7684354,,,15453
53076986,-122.16648159999998,37.7667184,,,15454
53076989,-122.165229,37.7653041,,stop,15455
53076991,-122.1649044,37.764914000000005,,,15456
53076993,-122.1635513,37.7633905,,,15457
53076996,-122.1603313,37.7626303,,,15458
53076999,-122.1574142,37.7624005,,,15459
53077001,-122.1571135,37.762514,,,15460
53077003,-122.0439788,37.7092122,,,15461
53077027,-122.042674,37.7147845,,,15462
53077030,-122.0427732,37.7165477,,,15463
53077033,-122.0426767,37.7177698,,,15464
53077034,-122.0425077,37.7179459,,turning_circle,15465
53077037,-122.173192,37.7696605,,,15466
53077040,-122.1948825,37.7551172,,,15467
53077043,-122.1895485,37.758540100000005,,,15468
53077045,-122.187907,37.7595945,,,15469
53077047,-122.1882168,37.7597429,,,15470
53077048,-122.1853525,37.76157620000001,,,15471
53077051,-122.244521,37.8469511,,,15472
53077103,-122.27631770000002,37.7960416,,,15473
53077106,-122.2754518,37.7974269,,,15474
53077108,-122.2741577,37.7994933,,traffic_signals,15475
53077109,-122.2737307,37.8001764,,traffic_signals,15476
53077110,-122.2724916,37.802260100000005,,traffic_signals,15477
53077112,-122.2720567,37.8029476,,traffic_signals,15478
53077118,-122.2697296,37.8066475,,traffic_signals,15479
53077120,-122.2690232,37.8077784,,traffic_signals,15480
53077122,-122.2682388,37.8090326,,traffic_signals,15481
53077125,-122.26756609999998,37.8100323,,traffic_signals,15482
53077127,-122.2667432,37.8114396,,traffic_signals,15483
53077144,-122.2586064,37.8243472,,traffic_signals,15484
53077146,-122.2574807,37.8261836,,traffic_signals,15485
53077150,-122.255183,37.8298685,,,15486
53077152,-122.2543163,37.8312588,,traffic_signals,15487
53077153,-122.2522732,37.8344428,,traffic_signals,15488
53077159,-122.2512411,37.8361554,,traffic_signals,15489
53077161,-122.2494029,37.83924,,,15490
53077164,-122.2466412,37.843665,,,15491
53077168,-122.246015,37.8446683,,,15492
53077169,-122.2453189,37.8457835,,,15493
53077170,-122.2445856,37.8468711,,traffic_signals,15494
53077175,-122.2441435,37.8477641,,,15495
53077183,-122.24654850000002,37.7534513,,,15496
53077185,-122.2457076,37.7544724,,,15497
53077187,-122.2448566,37.755589,,,15498
53077191,-122.2439259,37.7567129,,,15499
53077193,-122.2434216,37.75732360000001,,,15500
53077194,-122.2429764,37.7578602,,,15501
53077195,-122.2420188,37.7590159,,,15502
53077197,-122.2407653,37.7605398,,,15503
53077200,-122.2397359,37.7617772,,,15504
53077201,-122.239073,37.7625803,,,15505
53077203,-122.2383358,37.7634883,,,15506
53077206,-122.2372646,37.7647606,,,15507
53077207,-122.2366182,37.7655451,,,15508
53077208,-122.2361703,37.76608579999999,,,15509
53077211,-122.2346387,37.7679347,,,15510
53077212,-122.2339548,37.7687658,,,15511
53077216,-121.8738374,37.7142657,,,15512
53077218,-122.2428378,37.8542481,,,15513
53077224,-122.2469787,37.8542652,,,15514
53077230,-122.0622743,37.6043282,,,15515
53077231,-122.0597335,37.603589500000005,,,15516
53077240,-122.0605304,37.6003299,,,15517
53077242,-122.0604116,37.600785,,,15518
53077243,-122.06015359999998,37.6013014,,,15519
53077250,-121.8999268,37.6778242,,,15520
53077260,-121.8981405,37.679923200000005,,,15521
53077265,-121.8975179,37.680314,,,15522
53077271,-121.8967733,37.680615,,,15523
53077273,-121.8959319,37.6808946,,,15524
53077274,-121.8951023,37.6811478,,,15525
53077275,-121.8943378,37.6815575,,,15526
53077276,-121.8934925,37.68195789999999,,,15527
53077277,-121.8926504,37.6822683,,,15528
53077278,-121.8919037,37.68268270000001,,,15529
53077279,-121.8911159,37.6830961,,,15530
53077280,-121.8903451,37.683424200000005,,,15531
53077282,-121.8868569,37.684652500000006,,,15532
53077289,-122.0519682,37.659083,,,15533
53077291,-122.050953,37.6595793,,,15534
53077293,-122.0501716,37.6601325,,,15535
53077296,-122.0483905,37.6603846,,,15536
53077303,-122.0415281,37.6568681,,,15537
53077311,-122.0629014,37.6040949,,,15538
53077316,-122.2430206,37.8289699,,turning_circle,15539
53077319,-121.980323,37.5586408,,,15540
53077322,-121.9852367,37.5600377,,,15541
53077323,-121.98646370000002,37.5598144,,,15542
53077324,-121.9873126,37.559575200000005,,,15543
53077326,-121.9877927,37.5592276,,,15544
53077329,-121.9897268,37.5578616,,,15545
53077331,-122.20079409999998,37.8369422,,,15546
53077336,-122.0280338,37.585436,,turning_circle,15547
53077340,-122.0452136,37.632806200000005,,,15548
53077341,-122.0444974,37.6327356,,,15549
53077346,-122.1325535,37.682183,,,15550
53077348,-121.7910522,37.6738825,,,15551
53077352,-122.236692,37.7613406,,,15552
53077353,-122.2351658,37.7618276,,,15553
53077355,-122.2344712,37.76235629999999,,,15554
53077358,-122.23358,37.7628445,,,15555
53077360,-122.2295279,37.7636138,,,15556
53077361,-122.2262475,37.763407,,traffic_signals,15557
53077363,-121.8863384,37.5959171,,,15558
53077372,-122.2125097,37.774112,,,15559
53077374,-122.21138159999998,37.773497,,,15560
53077377,-122.2092642,37.7724956,,,15561
53077378,-122.2082154,37.7720094,,,15562
53077382,-122.0198706,37.5608731,,,15563
53077383,-122.0181105,37.5600032,,,15564
53077385,-121.8836477,37.6847225,,turning_circle,15565
53077387,-122.0598969,37.684051200000006,,,15566
53077394,-122.0820186,37.6632263,,,15567
53077402,-122.0637845,37.5806519,,,15568
53077412,-121.9229098,37.5008384,,,15569
53077421,-122.0995341,37.6553681,,,15570
53077422,-122.0993559,37.654528000000006,,,15571
53077424,-122.0990434,37.6539422,,,15572
53077426,-122.09758229999998,37.6515318,,,15573
53077428,-122.09605729999998,37.6491006,,,15574
53077429,-122.0956497,37.648583,,,15575
