uniqueid,u,v,length,lanes,speed_mph
38203,62420531,62468235,1435.7,1,20
38204,62420531,62420562,923.5,1,25
38205,62420531,62209245,240.4,1,25
38206,62420562,62271617,177.5,1,30
38207,62420562,62413959,462.0,1,25
38208,62420562,62420531,923.5,1,25
38209,52983425,257433450,942.1,4,65
38210,52983425,3969135907,381.5,2,50
38211,52983428,3969163282,29.9,2,30
38212,52983448,53087580,586.7,2,20
38213,52983448,52980226,120.5,2,25
38214,52983448,4588826512,222.2,2,25
38215,1093170875,53103348,16.2,1,25
38216,1093170875,1093171046,36.1,1,25
38217,1093170875,1093170890,277.4,2,35
38218,62420671,62420705,851.2,2,20
38219,62420671,62276091,1549.4,1,20
38220,1093170889,53041738,11.7,1,20
38221,1093170889,1093170960,480.1,2,35
38222,1093170889,53041749,365.2,1,20
38223,1093170890,53044276,271.4,2,30
38224,1093170900,1093170916,210.2,3,25
38225,1093170907,53073896,11.3,1,20
38226,1093170907,53095259,660.8,2,35
38227,1093170916,1093171030,12.8,3,25
38228,1093170916,1093170903,372.6,3,30
38229,325613278,325613279,181.0,1,25
38230,325613278,95711840,1475.3,1,25
38231,325613278,95715617,487.2,1,50
38232,1093170937,53042876,75.6,3,25
38233,1093170937,53154509,79.7,1,25
38234,1093170943,53083964,12.2,1,20
38235,1093170943,53083978,1073.7,1,20
38236,1093170943,1093170966,59.4,2,35
38237,1093170951,53103364,12.2,1,25
38238,1093170951,1093170889,249.1,2,40
38239,1093170960,53103359,73.3,2,35
38240,1093170960,53103360,10.2,1,20
38241,65566475,1370402176,104.8,1,20
38242,65566475,1370402223,82.8,1,20
38243,65566475,65675905,287.5,1,20
38244,65566475,65432363,150.8,1,20
38245,1093170966,53077655,11.2,1,20
38246,1093170966,1093170907,280.1,2,35
38247,1093170983,1093171041,33.2,2,20
38248,1093170983,53070128,309.3,1,25
38249,1093170983,1093171031,61.8,1,25
38250,52983612,312115169,723.6,2,50
38251,52983612,52983639,1479.4,2,55
38252,1093171030,53065102,13.3,3,30
38253,1093171030,766205500,192.1,2,20
38254,1093171031,1093171046,12.5,1,25
38255,1093171031,1093171041,61.3,2,20
38256,1093171031,1093170983,61.8,1,25
38257,1093171036,1089324626,10.1,1,25
38258,1093171036,1093170951,303.9,2,45
38259,52983639,30365826,1390.3,3,55
38260,1093171041,53042893,24.6,2,20
38261,1093171046,1093171031,12.5,1,25
38262,1093171046,1093170875,36.1,1,25
38263,1093171059,1093345965,10.3,2,35
38264,1093171059,53064333,453.6,2,25
38265,62420868,62391505,643.2,1,20
38266,62420868,62249890,1541.7,1,20
38267,62420868,62352538,1348.3,1,20
38268,62420888,62420894,813.1,1,20
38269,62420888,62391505,1608.2,1,20
38270,62420888,62485433,4809.6,1,20
38271,62420894,62402089,806.5,1,20
38272,62420894,62420888,813.1,1,20
38273,62420894,62441998,1012.4,1,20
38274,62420909,62345366,779.2,1,20
38275,62420909,62402089,1590.4,1,20
38276,62420909,62441998,2984.8,1,20
38277,56129486,56138389,228.4,2,30
38278,56129486,56061911,758.7,2,30
38279,56129486,56102906,934.8,1,20
38280,56129486,56113459,1395.0,1,20
38281,356022228,57785398,18.1,1,20
38282,356022228,57785365,926.7,2,50
38283,356022228,57833870,21.0,1,20
38284,65566691,4760530073,129.1,1,20
38285,65566691,65608956,64.2,1,20
38286,65566691,65566696,460.2,1,20
38287,65566742,5896055636,34.0,1,35
38288,65566742,3057899479,32.6,1,35
38289,65566742,4176209026,29.7,1,20
38290,65566742,3057899475,39.4,1,25
38291,65566918,1099202954,224.7,1,25
38292,52984138,52984139,693.9,2,50
38293,52984138,241331864,1257.3,4,65
38294,52984139,311199183,99.1,1,20
38295,52984139,5133590932,85.7,1,20
38296,52984162,311199183,91.4,2,20
38297,52984162,240823779,199.6,1,50
38298,52984162,52998448,82.2,3,20
38299,62421365,3966851106,39.0,2,25
38300,62421365,62399004,1358.5,2,25
38301,52984188,241331864,489.2,1,50
38302,325613966,95709394,6082.3,1,70
38303,65567148,1919054386,29.8,1,20
38304,65567148,1688870714,1362.1,1,20
38305,5280135615,5280135616,11.8,3,35
38306,5280135615,4931549079,45.2,2,20
38307,5280135616,5056520156,16.7,2,20
38308,5280135616,2321976783,316.5,3,35
38309,314079692,65371540,136.5,2,50
38310,56130014,56058188,813.0,1,25
38311,56130014,56087174,1087.2,1,25
38312,56130014,1045419575,739.2,1,25
38313,65567250,65617655,486.2,1,20
38314,65567301,369933179,82.5,1,45
38315,65567301,370756687,261.9,1,45
38316,436763218,53069735,94.7,1,35
38317,436763218,283261769,75.3,2,35
38318,56130144,56051480,804.7,1,25
38319,56130144,56128278,116.2,1,25
38320,56130144,56026675,560.2,1,25
38321,56130149,56130156,2743.3,1,25
38322,56130149,56077542,3884.2,1,25
38323,56130149,56115973,1651.7,1,20
38324,56130156,56087174,2139.8,1,25
38325,56130156,56130149,2743.3,1,25
38326,56130156,56090623,5850.8,1,20
38327,4328028817,31416651,516.4,3,65
38328,65567408,65467409,378.6,1,20
38329,65567408,4876258727,646.6,1,20
38330,65567408,605220589,363.9,1,20
38331,264796901,311186253,8.1,3,25
38332,264796901,311185239,40.1,1,25
38333,65567461,1254773661,36.3,1,35
38334,65567461,3678002363,14.2,1,35
38335,65567461,65569006,193.9,2,20
38336,65567463,1254773661,286.9,1,20
38337,52984620,614454051,493.5,2,50
38338,52984620,358392935,542.9,4,65
38339,52984643,401433632,356.6,5,65
38340,52984644,258143561,562.7,1,50
38341,52984644,349668508,389.7,1,50
38342,52984681,766252282,19.6,3,35
38343,52984681,53025726,1622.2,3,40
38344,52984805,523176175,451.5,1,50
38345,52984805,257556630,577.0,3,65
38346,65567985,4840880050,1005.5,1,20
38347,65567993,4840880050,32.0,1,20
38348,65567993,65671756,395.8,1,20
38349,65567993,4170259608,28.7,1,20
38350,65567993,65528395,102.0,1,20
38351,65568048,65485050,340.9,1,20
38352,62422325,62379469,78.6,1,45
38353,62422325,5123053420,46.4,1,45
38354,62422325,62477748,51.3,1,45
38355,5335473690,3232171115,77.3,2,20
38356,5335473690,279895969,919.8,2,30
38357,4553473406,35854726,43.5,7,45
38358,4553473406,4553473409,65.1,1,45
38359,4553473409,5017202860,263.3,3,30
38360,56130963,56138378,3320.5,1,20
38361,5335473697,5335473698,6.8,1,20
38362,5335473698,331181658,38.5,3,25
38363,5335473698,5335473697,6.8,1,20
38364,5335473698,5335473695,30.9,1,20
38365,56130978,56045713,8687.2,1,30
38366,56130978,3292802494,604.2,2,30
38367,249069011,57870736,11.7,1,20
38368,249069011,249060118,333.6,2,20
38369,249069020,4384834475,13.2,1,30
38370,249069020,249069011,875.1,2,20
38371,249069021,57796251,19.1,3,65
38372,249069021,4384834592,170.0,3,30
38373,249069026,249069050,1766.9,2,45
38374,249069026,415356519,1153.6,3,50
38375,249069050,57822119,13.4,2,25
38376,249069050,249069063,340.6,2,45
38377,249069063,57906272,13.5,1,20
38378,249069063,249060097,727.9,2,45
38379,249069108,249055797,194.2,1,50
38380,249069175,249060046,16.2,2,30
38381,249069175,415356520,1546.1,2,50
38382,249069176,249069108,157.1,1,50
38383,249069192,57922395,34.0,1,30
38384,249069192,57832844,31.4,3,30
38385,249069201,249069192,27.5,3,30
38386,249069201,249069282,452.0,1,50
38387,249069204,1751706302,506.6,2,20
38388,249069204,249069201,65.8,2,50
38389,65568433,331968762,29.3,2,35
38390,65568433,65447585,494.6,1,20
38391,65568433,65501852,260.8,1,35
38392,65568449,257037856,12.1,3,35
38393,65568449,65611158,288.0,2,35
38394,65568458,65568467,170.8,1,35
38395,65568458,257037757,155.9,2,35
38396,65568467,65568501,1005.7,1,20
38397,65568467,65568499,559.2,1,35
38398,65568467,65568458,170.8,1,35
38399,62422741,62422853,34.5,1,50
38400,62422741,62245678,569.2,1,25
38401,62422741,1767195846,607.7,3,25
38402,249069282,249059991,251.0,2,50
38403,62422786,62353090,57.3,3,25
38404,62422786,62353099,72.0,1,25
38405,249069336,1936247385,90.7,2,50
38406,249069336,249069176,116.4,1,50
38407,62422853,62354319,49.9,1,50
38408,62422853,62422741,34.5,1,50
38409,62423006,2193608477,14.9,1,20
38410,62423006,2482608918,215.3,2,20
38411,62423006,2193608471,772.7,1,20
38412,62423022,62384165,10.9,3,40
38413,62423022,2482608922,276.2,2,20
38414,56131570,56075070,96.1,1,20
38415,62423065,476645019,17.8,2,20
38416,62423065,62423022,364.5,3,40
38417,603488291,65633353,12.8,3,25
38418,603488291,603488298,81.7,2,25
38419,603488298,65602975,30.0,3,25
38420,56131641,56116952,834.2,1,25
38421,56131641,56080213,821.5,1,25
38422,56131641,56142345,1593.6,1,25
38423,56131641,56096746,1265.1,1,25
38424,56131685,56033267,1886.5,1,20
38425,56131685,56026249,236.9,1,20
38426,56131685,3306917878,2272.2,1,20
38427,846758000,53059951,12.3,3,35
38428,846758000,4177277183,20.8,3,30
38429,689471609,65559217,142.5,1,25
38430,689471609,65559212,175.0,2,25
38431,689471609,65659940,368.4,1,25
38432,846758002,649863387,14.5,2,20
38433,846758002,5847849631,280.1,3,30
38434,56131738,56063985,2168.4,1,20
38435,56131738,56150436,75.9,1,20
38436,56131738,56122377,1816.7,1,20
38437,52986054,53007837,2027.0,1,20
38438,1717076175,57814068,116.9,3,25
38439,1717076175,1928212900,345.6,1,25
38440,65568982,65568990,234.8,1,20
38441,65568982,65624714,90.6,2,25
38442,65568982,4548828497,279.8,2,25
38443,65568990,65557527,273.2,1,20
38444,65568990,65568982,234.8,1,20
38445,65568990,65573129,104.9,1,20
38446,65568990,65573116,354.4,1,20
38447,65569000,65569006,237.8,1,25
38448,65569000,65519485,174.1,2,35
38449,65569000,1254773661,55.2,1,35
38450,65569006,65639495,68.0,1,20
38451,65569006,65569000,237.8,1,25
38452,65569006,3678002363,198.6,2,20
38453,4749558018,4169382092,10.1,1,25
38454,4749558018,1809266093,654.1,3,35
38455,258750845,30677872,312.7,1,50
38456,52986182,52981902,1606.8,3,65
38457,258750850,847568093,276.7,1,50
38458,52986200,52986205,53.3,1,50
38459,52986205,258123134,285.8,1,50
38460,52986205,258123060,262.5,1,50
38461,65569124,65394065,808.1,1,20
38462,65569124,65621006,309.2,1,20
38463,65569124,65621004,170.6,1,20
38464,1367505997,258280441,58.3,2,55
38465,1367505997,1367298268,70.1,1,20
38466,4885873167,304729112,2874.5,1,30
38467,4885873167,302782244,61.6,1,30
38468,4885873167,4885873169,78.7,1,30
38469,4885873169,4885873171,165.2,1,30
38470,4885873169,302782244,26.5,1,30
38471,4885873171,56023223,123.0,1,30
38472,4885873171,4885873169,165.2,1,30
38473,52986424,52998114,6444.0,4,65
38474,52986440,53007877,158.3,1,50
38475,52986440,53066903,532.1,1,50
38476,52986440,52986424,521.4,1,50
38477,52986454,52986440,436.2,1,50
38478,52986454,52986424,946.6,5,65
38479,52986461,1299219434,494.3,1,50
38480,52986461,52989335,113.2,2,35
38481,65569391,4546107193,208.7,1,20
38482,65569391,65606794,130.3,1,35
38483,65569391,65606771,1750.0,1,35
38484,52986512,53067640,1058.7,4,65
38485,52986519,53013704,44.7,1,50
38486,52986519,365491887,47.3,1,30
38487,52986519,1912493413,1329.2,1,20
38488,52986548,663940032,174.4,2,50
38489,52986575,228555555,293.9,1,45
38490,52986575,52986589,80.6,3,30
38491,52986575,1172077872,713.6,1,25
38492,52986589,2389032929,9.1,2,20
38493,52986589,283267096,35.6,3,30
38494,62423776,2174601305,663.3,1,20
38495,62423776,62452754,1602.8,1,20
38496,62423776,62388372,933.8,1,20
38497,62423776,2174601292,815.1,1,20
38498,52986618,217585526,25.9,2,25
38499,52986620,242952616,12.4,1,25
38500,52986620,52986618,131.4,1,25
38501,52986620,53025604,650.5,1,20
38502,52986628,312080669,423.6,1,50
38503,52986628,53130171,295.8,2,25
38504,52986632,52986633,68.3,1,25
38505,52986632,53130128,108.4,2,25
38506,62423818,62463258,1138.4,1,20
38507,62423818,373988399,324.1,1,20
38508,62423818,2174601305,311.6,1,20
38509,52986633,53130128,60.2,1,25
38510,52986633,945285655,27.0,3,25
38511,52986633,945287303,34.7,3,25
38512,1987609377,1987609470,8.9,1,20
38513,1987609377,1987609456,51.2,1,20
38514,3676865359,65546835,10.6,3,30
38515,3676865359,1025295173,303.6,2,20
38516,52986721,416335442,14.0,3,25
38517,52986721,416336376,1022.6,2,20
38518,1987609456,57912169,7.8,1,25
38519,1987609456,57837250,2331.1,1,25
38520,1987609470,1987609377,8.9,1,20
38521,62423942,62424076,7523.8,1,20
38522,62423942,62417794,4860.0,1,20
38523,62423942,62402162,3214.1,1,20
38524,52986774,200796074,24.4,2,20
38525,52986774,247704247,206.0,1,50
38526,52986774,247704178,144.9,2,20
38527,65569693,65569697,138.0,1,20
38528,65569693,65449722,582.0,3,30
38529,65569693,1708554863,368.1,3,30
38530,52986827,660580797,459.7,2,50
38531,52986827,263017244,592.9,4,65
38532,65569783,3823830562,76.6,1,20
38533,314082308,314082330,120.2,1,45
38534,314082308,65499727,120.4,2,25
38535,245924868,283273053,322.2,1,20
38536,245924868,65459874,17.1,1,20
38537,245924868,3652090816,278.1,3,30
38538,62424076,62423942,7523.8,1,20
38539,5225640573,2057319508,37.1,3,40
38540,5225640573,5225640576,51.3,1,30
38541,52986898,660580797,13.2,3,25
38542,52986898,660580756,57.6,1,50
38543,314082330,3585225842,843.1,2,45
38544,52986919,660582468,195.9,3,25
38545,52986919,660579138,47.4,2,50
38546,281576535,65402770,16.3,5,35
38547,281576535,614124082,357.1,3,35
38548,62424154,62394555,413.7,1,20
38549,62424154,62400988,410.9,1,20
38550,62424154,62471575,210.1,1,20
38551,62424154,62400986,619.2,1,20
38552,52987003,52987008,115.3,3,65
38553,52987008,53001322,12.7,1,25
38554,52987008,53124753,111.7,1,25
38555,52987011,52987003,278.5,1,50
38556,52987011,52987013,338.5,1,50
38557,52987013,242584794,233.2,1,50
38558,65569978,65467600,183.2,1,20
38559,56132802,3292802519,13.7,1,30
38560,56132802,56109835,588.6,2,30
38561,52987073,1068399234,172.5,4,45
38562,52987073,350562319,31.7,2,50
38563,56132840,3292802499,17.8,1,25
38564,56132840,4932181492,62.4,1,25
38565,56132840,4932181487,47.9,2,30
38566,56132852,3292802482,16.6,1,30
38567,56132852,56074636,213.7,2,30
38568,3958491883,4009650941,19.1,1,25
38569,3958491883,90795981,25.0,1,25
38570,52987320,35833153,431.9,1,50
38571,52987320,52991882,151.1,2,35
38572,56133138,2771727413,759.7,1,20
38573,56133138,2771727156,1150.7,1,20
38574,56133138,56087791,210.4,1,20
38575,52987422,52987426,114.4,1,20
38576,52987422,53007122,218.7,1,35
38577,52987422,53043341,316.9,1,35
38578,52987426,52987422,114.4,1,20
38579,52987426,53014601,263.4,1,20
38580,52987426,53025119,1689.3,1,20
38581,56133159,55972221,575.8,1,35
38582,56133159,56150007,2349.2,1,45
38583,56133159,110376330,1525.8,1,20
38584,92833359,57942936,500.5,1,20
38585,272139871,110350963,107.9,1,20
38586,272139871,110384013,33.9,1,20
38587,52987519,3969309851,30.0,1,50
38588,52987519,52997798,438.4,1,20
38589,52987519,3969309854,26.0,1,20
38590,52987556,52994366,133.0,1,20
38591,52987556,52988369,460.8,1,50
38592,52987556,52981622,2311.6,1,20
38593,65570551,65550080,2290.7,1,20
38594,52987661,53029700,83.4,2,25
38595,52987661,53087233,256.2,2,25
38596,52987661,678338867,356.2,1,50
38597,56133418,56072645,2531.1,1,25
38598,56133418,56024720,1558.2,1,20
38599,56133418,56082129,1155.6,1,25
38600,56133418,56080242,818.7,1,25
38601,62424887,62476765,379.9,1,25
38602,62424887,272300455,670.4,1,25
38603,62424887,62391712,871.2,1,20
38604,65570656,65551296,236.4,1,20
38605,65570673,65570674,126.2,1,20
38606,65570674,206353459,157.1,1,20
38607,65570674,249957869,119.3,1,20
38608,65570674,65570673,126.2,1,20
38609,52987929,53003083,547.0,1,20
38610,65570844,517253371,383.9,1,20
38611,65570844,5376867066,326.4,1,20
38612,65570844,65616349,364.3,1,20
38613,65570889,288691269,666.9,1,40
38614,52987980,480489306,13.1,3,45
38615,52987980,258142065,541.8,1,50
38616,52988005,480489306,476.4,1,50
38617,52988005,258142065,729.0,3,65
38618,62425209,62484456,2376.8,1,20
38619,52988019,52981373,86.9,3,30
38620,52988019,257389827,426.0,1,50
38621,52988024,1233360121,462.3,1,50
38622,52988024,53090551,128.5,2,20
38623,318277803,110392667,312.1,1,20
38624,52988094,53007835,4583.7,1,20
38625,52988094,53066935,446.0,1,25
38626,52988094,53026221,790.6,1,25
38627,52988157,53021575,112.7,3,25
38628,65571076,65671756,448.2,2,25
38629,65571076,4840878015,96.1,3,25
38630,325617951,279009007,43.6,1,30
38631,325617951,95708798,42.8,1,30
38632,65571180,65571183,489.1,2,35
38633,65571180,65482193,258.5,1,25
38634,65571183,193200416,13.3,2,25
38635,65571183,1680844433,526.2,2,35
38636,65571183,1071614871,184.7,2,35
38637,62218167,62218202,639.5,2,65
38638,62218167,62218180,343.7,1,50
38639,52988328,52988346,682.5,1,20
38640,52988346,52988328,682.5,1,20
38641,52988346,52988360,308.3,1,20
38642,52988346,52990785,125.6,1,20
38643,52988360,52988346,308.3,1,20
38644,52988360,52982295,1093.2,1,20
38645,52988360,53007837,180.6,1,20
38646,52988369,52981621,2291.7,4,65
38647,52988373,3966613106,13.3,1,50
38648,52988373,52981956,78.9,3,45
38649,52988384,52981984,226.7,1,50
38650,262294301,262294365,287.0,2,20
38651,262294301,262294365,276.8,3,35
38652,52988410,1837044780,542.3,3,45
38653,4452813310,53109033,32.5,1,30
38654,4452813310,441741881,75.8,1,30
38655,4452813310,4452813319,45.2,2,30
38656,4452813319,53037839,259.7,3,35
38657,4177116982,4177116981,11.3,1,20
38658,4177116982,4177116988,75.5,2,20
38659,678988428,1685260258,489.8,3,25
38660,678988428,53072748,59.2,2,25
38661,65571521,65582569,1808.3,1,20
38662,65571521,65475277,522.9,1,25
38663,65571521,65571447,2817.7,1,25
38664,65571540,65518165,829.7,2,35
38665,65571540,65602404,822.1,1,30
38666,65571540,65608542,561.5,1,30
38667,2389216066,53098267,84.5,2,20
38668,2389216066,53133390,258.0,1,20
38669,2389216066,53131007,83.7,1,20
38670,2389216066,53098281,110.0,3,25
38671,56134476,56033197,51.0,1,25
38672,56134476,2771727789,839.7,1,25
38673,56134476,56033200,87.8,1,25
38674,62426014,62398255,592.1,1,20
38675,62426014,62426025,279.4,1,20
38676,62426014,62401082,264.1,1,20
38677,62426014,62505682,263.7,1,20
38678,62426025,62476797,281.4,1,25
38679,62426025,62401089,222.2,1,25
38680,62426025,62426014,279.4,1,20
38681,62426025,62426048,456.1,1,20
38682,62426048,62401097,77.7,2,20
38683,62426048,62426025,456.1,1,20
38684,243829727,289290514,7.7,2,35
38685,243829727,57886614,1450.1,2,35
38686,243829742,57797998,426.3,1,50
38687,243829742,243829770,772.8,4,65
38688,243829769,57791585,371.2,1,50
38689,243829769,243818575,1199.4,4,65
38690,243829770,243829769,137.8,4,65
38691,318278778,2433505066,123.8,1,25
38692,318278778,3401271060,256.2,1,25
38693,678988961,53022304,260.5,3,45
38694,1392020693,207640137,1236.4,5,55
38695,52989137,53033289,14.4,1,20
38696,52989137,53033311,1193.4,1,20
38697,65572122,65511020,203.8,1,20
38698,2207812914,846478195,40.1,1,30
38699,2207812914,1806699766,64.1,3,40
38700,2207812922,53104575,337.0,3,30
38701,318279017,55954281,261.6,1,20
38702,5042654768,5310849157,13.9,1,20
38703,5042654768,53099248,1291.0,1,20
38704,62426493,62465077,426.0,1,20
38705,62426493,4285762084,132.8,1,25
38706,62426493,1861428854,149.5,1,25
38707,65572227,1408005767,402.1,1,20
38708,65572227,5362761957,292.0,2,30
38709,65572227,3065879640,521.0,1,30
38710,65572239,65388609,34.4,1,30
38711,65572239,65522908,1142.2,1,30
38712,52989335,2478392836,55.6,2,35
38713,52989335,52989329,75.8,1,50
38714,52989329,32795862,167.1,1,50
38715,65572286,65635229,478.9,1,25
38716,65572286,189710899,1054.8,1,25
38717,65572286,65560852,973.7,1,25
38718,62426592,62426597,265.4,1,20
38719,62426597,62384301,244.4,1,20
38720,62426597,62426592,265.4,1,20
38721,62426597,62312649,189.1,1,20
38722,62426597,62510998,304.1,1,20
38723,52989421,52982361,74.0,1,25
38724,52989421,53064849,31.0,1,25
38725,52989421,1635557750,410.9,2,50
38726,52989473,53011861,12.8,2,50
38727,52989473,610812057,425.8,3,40
38728,318565924,257876210,123.8,1,50
38729,65572413,65572414,166.7,1,20
38730,65572413,65536861,133.1,1,25
38731,65572413,65604699,106.6,1,25
38732,65572414,65572413,166.7,1,20
38733,282627704,1106954970,36.4,1,30
38734,282627704,1106954883,32.7,1,20
38735,282627704,4167718627,919.1,1,20
38736,272141979,272141984,84.2,1,50
38737,272141984,91034690,3207.0,2,65
38738,52989607,1089218787,13.8,1,30
38739,52989607,1089218500,1085.6,3,30
38740,52989622,228563934,34.0,1,20
38741,52989622,2389032919,347.6,2,30
38742,52989622,52982915,83.7,1,20
38743,52989648,401458704,296.5,1,50
38744,65572586,65572597,565.4,1,20
38745,65572586,65628413,360.2,1,25
38746,65572586,65628409,272.8,1,25
38747,65572597,65572586,565.4,1,20
38748,65572597,65424767,87.8,1,20
38749,65572597,65637999,272.9,1,20
38750,65572649,4899816237,14.5,1,20
38751,65572649,1700445991,316.4,5,25
38752,298356587,2299420119,441.0,1,50
38753,298356587,461427830,457.7,1,50
38754,65572925,65625718,202.5,1,30
38755,65572925,65625721,104.9,3,30
38756,65572997,65577947,409.2,2,35
38757,65572997,1071375140,36.1,2,25
38758,65572997,1071375157,48.6,2,35
38759,65572998,1071375140,782.4,2,25
38760,65572998,65573000,341.3,2,25
38761,65572998,3982430760,470.4,3,40
38762,65572998,65621686,363.9,3,40
38763,65573000,65621686,683.4,2,25
38764,65573000,668462028,74.2,2,25
38765,65573000,65572998,341.3,2,25
38766,65573053,272197385,11.7,1,20
38767,65573053,272197322,401.9,2,35
38768,52990165,231074159,547.8,1,50
38769,52990165,53082854,255.5,3,20
38770,52990165,53104357,118.0,3,20
38771,52990173,311684852,140.6,1,45
38772,52990173,234262368,780.8,4,55
38773,52990174,2853385466,51.1,1,25
38774,52990174,2853385461,31.6,1,25
38775,52990182,52990207,506.4,2,50
38776,52990182,3974638968,551.9,4,65
38777,65573116,65568990,354.4,1,20
38778,52990207,1318438168,48.4,1,50
38779,52990207,53069533,30.9,2,50
38780,65573129,286649144,294.8,1,20
38781,65573129,65568990,104.9,1,20
38782,65573129,65557531,271.4,1,20
38783,65573129,65624714,190.1,1,20
38784,62427481,62323883,33.0,1,20
38785,62427481,62460818,709.9,1,20
38786,62427481,62330516,40.2,1,20
38787,260608449,57929805,265.7,1,25
38788,260608449,263579388,23.8,1,20
38789,65573339,574264738,267.9,1,20
38790,65573344,574264738,18.0,1,20
38791,65573344,2109779416,119.5,2,20
38792,65573344,65430886,452.2,3,30
38793,52990484,657843761,106.3,1,50
38794,52990510,258144990,530.1,3,65
38795,52990547,366648636,708.1,1,50
38796,52990547,257437682,964.4,3,65
38797,231248491,53131007,86.2,1,20
38798,231248491,53077731,83.6,1,20
38799,231248491,231089524,115.5,2,20
38800,52990582,52990586,94.3,1,20
38801,52990582,1233349374,655.6,1,20
38802,52990582,266732782,449.2,1,20
38803,52990586,52990582,94.3,1,20
38804,52990586,53025513,421.8,1,20
38805,52990586,52996893,1311.8,1,20
38806,52990596,401424994,375.8,1,50
38807,52990596,52990600,217.4,1,45
38808,52990600,1936247367,179.8,2,45
38809,65573556,5225640589,33.1,2,40
38810,65573556,2057319503,16.2,1,25
38811,65573556,5225640586,31.0,1,20
38812,65573574,317351733,51.5,1,20
38813,65573574,5225640586,826.9,1,20
38814,65573574,317352755,1683.4,1,20
38815,62427891,62434665,870.6,2,20
38816,62427891,62329446,1684.9,1,20
38817,62427891,62266630,677.8,1,25
38818,62427891,62437138,660.8,2,25
38819,56136445,56092928,2212.1,1,20
38820,56136445,56092662,1971.8,1,30
38821,56136445,55957931,6790.5,1,30
38822,3284701965,279690369,396.0,2,50
38823,3284701968,4988889210,13.8,3,35
38824,52990785,52988346,125.6,1,20
38825,52990846,2853241692,55.0,2,25
38826,52990846,53045874,444.4,2,25
38827,301503404,5024714544,14.6,1,25
38828,301503404,301503412,690.5,2,35
38829,301503404,65449490,394.4,1,25
38830,301503411,65425050,13.2,1,30
38831,301503411,301503404,221.1,3,35
38832,301503412,65547646,16.4,1,25
38833,301503412,65547640,892.1,1,20
38834,301503412,301503445,324.9,2,35
38835,301503417,65439020,15.8,1,25
38836,301503417,301503444,537.7,2,50
38837,301503442,3236404451,147.5,1,35
38838,301503442,65404867,556.6,2,50
38839,301503444,370228751,73.9,2,50
38840,301503444,324505785,88.9,1,45
38841,301503445,65462761,13.7,1,25
38842,301503445,357530173,416.7,3,35
38843,301503449,65395316,318.9,1,50
38844,301503449,306085328,122.4,3,35
38845,52990948,350565717,217.2,4,45
38846,65574011,65534654,727.2,1,20
38847,65574067,65574074,127.3,1,20
38848,65574067,65440956,88.3,1,20
38849,65574067,456992015,261.9,1,20
38850,65574074,65574067,127.3,1,20
38851,62428358,62197979,235.1,1,20
38852,62428358,62325759,2726.6,1,20
38853,62428358,1873989768,294.4,1,20
38854,282629329,65656049,49.8,3,30
38855,282629329,65672889,46.4,1,30
38856,239637816,344579091,490.4,4,65
38857,62428499,62466943,1316.5,1,25
38858,62428499,1261541192,275.0,1,25
38859,62428499,3966680292,1639.4,1,20
38860,52991329,52991332,373.0,1,50
38861,52991329,32816469,504.3,4,65
38862,52991332,2408972350,70.0,2,50
38863,52991332,295570265,333.2,1,50
38864,52991350,53137935,596.2,5,65
38865,52991350,401426618,346.5,2,50
38866,56137196,56009629,95.8,1,20
38867,56137196,56116759,181.8,2,20
38868,52991608,205236699,258.4,1,20
38869,52991608,1211727533,755.1,2,65
38870,52991611,205236699,124.7,1,20
38871,52991611,1211727533,377.0,1,50
38872,52991611,53024894,248.6,1,20
38873,52991611,201560697,175.9,2,20
38874,65574590,3641101779,35.6,3,30
38875,65574590,65545468,363.5,2,30
38876,65574606,65419444,87.9,1,25
38877,65574638,668453586,659.6,1,30
38878,65574638,313114801,707.3,1,35
38879,65574638,313114508,447.4,1,20
38880,65574654,258339031,262.2,1,20
38881,65574654,313114515,315.8,1,20
38882,65574654,3695514534,99.5,1,20
38883,65574654,286891748,314.9,1,20
38884,65574658,258339031,31.3,1,20
38885,65574658,650853961,260.3,1,30
38886,65574658,1071375161,24.3,2,35
38887,52991764,52995152,104.2,1,25
38888,52991764,53059973,798.1,1,25
38889,52991766,95126616,765.9,2,50
38890,52991766,53137892,338.5,3,65
38891,65574696,3641168050,85.5,2,30
38892,65574696,65625736,984.9,2,25
38893,52991832,53048389,175.4,1,20
38894,52991838,1936247374,12.4,2,50
38895,52991838,53109496,93.2,2,25
38896,52991878,52995527,168.3,1,50
38897,52991882,52995542,54.5,2,35
38898,52991882,52991878,74.6,1,50
38899,1710790636,5045605480,14.1,3,35
38900,1710790638,65386929,19.3,1,30
38901,1710790638,1710790644,55.7,3,30
38902,1710790640,65402173,18.0,1,50
38903,1710790640,332163865,727.6,3,35
38904,1710790646,65601539,2317.1,1,50
38905,1710790646,1710790636,208.6,2,35
38906,1710790644,260543592,640.8,1,50
38907,1710790644,1710790640,188.7,3,35
38908,52992000,1341814795,249.1,1,50
38909,52992000,5047420819,146.9,1,20
38910,5556967423,4071235398,85.3,2,30
38911,5556967423,5556967424,11.7,3,50
38912,5556967424,65353692,14.5,2,30
38913,5556967424,65353706,166.8,2,50
38914,52992004,5047420819,31.3,1,20
38915,52992004,53102462,79.8,2,20
38916,52992004,53003083,905.9,1,20
38917,52992004,252108413,34.5,1,20
38918,52992012,95156756,152.2,3,65
