uniqueid,u,v,length,lanes,speed_mph
4360,57845683,659670402,600.8,2,45
4361,385001456,1086962918,698.5,5,65
4362,355641352,57857821,13.0,1,20
4363,355641352,355644620,241.7,2,25
4364,242395195,53072764,11.9,1,25
4365,242395195,251577036,96.0,3,30
4366,242395195,2202849055,308.3,1,25
4367,242395223,53033311,12.5,1,20
4368,242395223,242395195,429.0,3,30
4369,242395223,53100855,921.0,1,20
4370,4013074577,91041486,58.9,1,50
4371,4013074577,4013074580,70.3,1,50
4372,4013074580,91091744,35.3,1,20
4373,4013074580,91041486,50.3,1,20
4374,288532766,1475718329,24.0,1,20
4375,288532766,65608751,303.5,1,35
4376,57846210,57846216,222.9,1,20
4377,57846210,57795326,1214.7,1,20
4378,57846210,625203309,5183.2,1,20
4379,57846216,57790405,27.0,1,20
4380,57846216,57846210,222.9,1,20
4381,57846216,57894799,2194.5,1,20
4382,4178749997,2642129714,27.4,1,25
4383,4178749997,65321333,65.2,2,25
4384,4178749997,5020757568,27.8,1,25
4385,905095742,770927990,11.6,2,20
4386,905095742,65513591,58.9,3,25
4387,905095742,3385519245,91.2,1,20
4388,905095775,905095742,9.8,2,20
4389,905095775,65401728,76.1,3,25
4390,339913362,65394014,13.3,1,20
4391,339913362,1368474184,105.6,2,40
4392,339913362,441819067,1324.6,1,20
4393,1234348702,53068154,477.2,1,20
4394,1234348702,248746064,59.9,2,20
4395,57846500,57933164,965.8,1,25
4396,905096094,3385519249,9.3,2,20
4397,905096094,3385519245,35.3,2,20
4398,57846759,57846777,765.5,1,20
4399,57846759,3758561141,269.3,1,20
4400,57846759,564927578,6843.1,1,20
4401,57846777,57846759,765.5,1,20
4402,57846777,4919217720,100.9,1,20
4403,57846777,2230747177,1208.6,2,20
4404,57846904,258780724,87.3,1,20
4405,57846904,57891376,97.9,1,20
4406,57846904,57865394,878.7,1,20
4407,152218818,1067487494,203.6,1,50
4408,57847096,57839063,862.0,1,20
4409,57847096,57829113,402.4,1,20
4410,57847096,57904738,345.0,2,30
4411,57847096,57786037,185.4,1,30
4412,302165325,32927513,746.9,3,65
4413,302165325,879998378,1225.5,2,50
4414,1068674529,4982547060,1307.2,1,35
4415,1068674529,248088339,514.4,3,25
4416,993177058,993177097,163.3,3,30
4417,993177058,625202983,278.5,2,25
4418,4587695628,4604787351,95.7,1,20
4419,4587695628,4587695643,515.5,1,20
4420,4587695628,4618945316,271.4,1,20
4421,993177097,2487646638,33.1,1,20
4422,993177097,57863400,11.8,1,20
4423,993177097,2487646640,27.1,3,30
4424,4587695643,4587695628,515.5,1,20
4425,4587695643,4600232165,930.8,1,20
4426,4587695643,4614600301,1148.9,1,20
4427,5020757568,2642129714,17.7,2,25
4428,5020757568,65298642,111.9,2,25
4429,1092791874,4598599458,3408.1,1,20
4430,1092791874,53026471,1745.6,1,55
4431,1092791874,263423336,8289.5,1,55
4432,258125430,282771420,2406.2,3,65
4433,189968422,65544593,117.0,1,20
4434,189968422,448809689,527.4,3,35
4435,447918140,256889363,193.8,6,65
4436,57848020,57872460,280.7,1,25
4437,57848020,417477356,64.4,2,20
4438,1838330507,356215088,79.6,2,15
4439,1838330507,1736557242,4973.9,1,17
4440,1099084512,1099084517,95.3,2,50
4441,1099084512,427521958,52.2,1,45
4442,1099084517,91065363,547.9,2,50
4443,2825040766,57845118,1613.4,1,20
4444,447919027,65386032,202.6,5,65
4445,447919027,26028051,1237.2,1,50
4446,1068676166,65530721,12.5,1,20
4447,1068676166,65447379,245.9,1,20
4448,1068676166,1071842184,141.1,2,30
4449,4523734087,60434577,71.4,3,30
4450,4523734087,289620912,459.6,1,50
4451,355644620,355645738,16.8,3,25
4452,355644620,2177740935,69.3,3,25
4453,1447212609,1447212684,13.1,1,20
4454,1447212609,1447212631,435.1,1,20
4455,1447212609,1447212611,141.5,2,35
4456,1447212611,1447212695,13.1,1,20
4457,1447212611,65441851,422.4,1,20
4458,1447212611,1447212647,215.8,2,35
4459,993179215,298626068,220.5,1,50
4460,1447212624,1447212647,11.7,1,20
4461,1447212624,1447212695,216.9,2,25
4462,1447212631,1447212609,435.1,1,20
4463,1447212636,340154252,68.2,2,35
4464,1447212636,4184307014,199.0,2,35
4465,1447212645,1447212679,13.1,1,20
4466,1447212645,642746293,415.6,3,25
4467,1447212647,1447212624,11.7,1,20
4468,1447212647,65431414,397.8,1,20
4469,1447212647,340154252,83.4,2,35
4470,1447212679,1447212645,13.1,1,20
4471,1447212679,1447212696,392.8,1,20
4472,1447212679,1447212609,217.5,2,35
4473,1447212684,1447212609,13.1,1,20
4474,1447212684,1447212645,219.9,3,25
4475,1447212695,1447212611,13.1,1,20
4476,1447212695,1447212684,142.8,2,25
4477,1447212696,1447212679,392.8,1,20
4478,4549949274,65545458,132.3,1,30
4479,4549949274,4549949276,52.2,1,45
4480,4549949274,259043584,23.0,1,30
4481,4549949276,310998460,317.4,3,45
4482,26392420,306525216,92.2,1,20
4483,26392420,2663869153,28.5,1,20
4484,26392420,293068494,452.8,1,45
4485,3972183995,1068399325,35.4,1,45
4486,3972183995,53026943,24.0,5,45
4487,3972183996,350562021,308.9,2,45
4488,879933444,258312412,154.4,4,65
4489,355645465,57827935,13.3,2,20
4490,355645465,57915954,270.2,2,20
4491,355645465,355645476,690.5,3,25
4492,355645476,355705371,17.1,4,25
4493,355645476,57790798,67.7,4,25
4494,2280831098,2280199445,211.2,1,25
4495,2280831098,65419496,107.7,1,25
4496,2280831098,65419547,941.3,1,25
4497,1222817938,355701352,329.7,1,50
4498,1222817938,3968672804,218.7,3,25
4499,355645738,355645739,20.1,4,25
4500,355645738,1222817938,90.4,3,25
4501,355645739,57827946,17.2,4,25
4502,355645739,355645740,36.7,2,25
4503,355645740,355645465,1379.7,2,25
4504,2948774322,4169571664,38.6,1,25
4505,2948774322,261597256,36.6,2,25
4506,447920760,5334134384,1003.2,4,65
4507,57850620,625203309,9.1,1,20
4508,57850620,57835215,320.4,3,30
4509,355646348,57827961,14.1,1,20
4510,355646348,2177740916,1020.9,2,25
4511,993180678,57787148,30.6,3,25
4512,993180678,298626034,55.0,1,50
4513,447921928,447920760,333.2,1,50
4514,3969040295,3969069066,22.4,2,25
4515,3969040295,65652906,549.2,1,25
4516,3969040298,65428057,32.6,2,25
4517,3969040298,3969040303,18.7,2,25
4518,3969040303,65561497,39.0,1,25
4519,3969040303,3969040298,18.7,2,25
4520,3969040303,3969040322,75.4,1,25
4521,3969040322,3969040325,29.3,2,20
4522,3969040322,65561497,57.6,1,20
4523,3969040323,3969040324,29.0,2,25
4524,3969040323,65561497,49.9,1,25
4525,3969040324,3969040323,29.0,2,25
4526,3969040324,1111310864,686.1,2,25
4527,3969040324,3969040295,154.2,1,25
4528,3969040325,3969040322,29.3,2,20
4529,3969040325,65390155,306.8,1,20
4530,3969040325,3969040323,108.9,1,25
4531,200458249,53025604,34.7,1,20
4532,200458249,1936247373,25.6,1,20
4533,303218864,3021493215,1587.0,1,20
4534,303218864,2641664741,6985.6,1,55
4535,303218864,65394936,2234.9,1,50
4536,4883398843,4883398844,14.5,2,30
4537,4883398843,65625718,106.0,3,30
4538,4883398844,4914640527,10.2,3,30
4539,4883398844,4914640585,890.6,2,30
4540,4883398877,65421300,15.9,3,30
4541,4883398877,4182098885,136.5,3,30
4542,4883398882,311930588,847.2,3,30
4543,4883398882,4883398877,23.6,3,30
4544,3969040733,3969040734,12.7,1,20
4545,3969040733,65395395,203.2,3,20
4546,3969040734,3969040733,12.7,1,20
4547,3969040734,65443902,353.8,2,20
4548,4168270173,65436663,388.7,3,30
4549,4168270175,2481632528,21.9,3,25
4550,4168270175,4168270173,30.2,1,30
4551,2697118207,2452350586,89.1,1,35
4552,2697118207,2697118213,277.5,3,35
4553,2697118208,26639069,9.5,3,35
4554,2697118208,2697118209,105.9,3,35
4555,2697118209,2697118213,12.6,1,25
4556,2697118209,2697118207,280.6,3,35
4557,2697118213,26639069,112.9,2,35
4558,1714229747,315425700,80.3,3,35
4559,1714229747,1714229763,18.5,2,25
4560,258130532,1688870587,483.2,3,65
4561,258130532,330144959,775.8,4,65
4562,1714229763,1714229529,11.7,1,20
4563,1714229763,615144100,41.5,1,25
4564,1714229763,1714229676,14.6,2,35
4565,706921308,706921504,1133.5,1,35
4566,706921308,65439020,64.1,1,25
4567,291685383,65485477,247.9,1,20
4568,706921504,706921308,1133.5,1,35
4569,706921504,65447921,392.1,3,35
4570,657638573,1345557528,265.4,1,20
4571,324191495,53127829,49.3,2,25
4572,324191495,53099201,57.4,3,25
4573,35833152,86276617,535.9,2,50
4574,35833152,86276624,129.8,5,65
4575,35833153,86276581,411.7,5,65
4576,35833157,53003639,262.9,1,50
4577,35833157,1895821107,847.9,5,55
4578,258131276,257365586,438.0,4,65
4579,258131276,258132827,1066.7,2,50
4580,1148372833,65315415,50.6,2,30
4581,1148372833,4694790267,117.6,1,30
4582,1148372849,4104677530,33.9,1,30
4583,1148372880,1148372833,86.4,3,30
4584,899860504,683790330,387.3,2,50
4585,899860504,431035464,1487.0,4,65
4586,447924496,447924963,207.3,4,65
4587,896715034,91053320,28.3,1,25
4588,896715034,91097663,99.5,3,25
4589,896715034,91068176,2397.9,1,25
4590,4082288951,1103465162,102.8,1,30
4591,4082288951,65625198,87.7,3,35
4592,57854388,4931138709,120.2,1,20
4593,57854388,4931138714,164.4,1,20
4594,57854388,4931514539,1620.3,1,35
4595,57854417,2415110471,15.8,3,25
4596,57854417,57845683,3498.9,2,45
4597,595774096,65290252,95.4,1,20
4598,3722627788,295485947,5.0,2,20
4599,3722627788,65282414,33.1,1,50
4600,447924963,65417858,689.5,4,65
4601,57854754,57887619,1486.6,1,20
4602,57854754,57931235,1658.1,1,20
4603,57854754,57887622,2441.7,1,20
4604,57854771,355705717,16.6,1,20
4605,57854771,57827919,941.7,4,25
4606,258132827,5373064041,277.3,2,50
4607,430099351,53036434,15.3,3,45
4608,430099351,430099362,121.0,3,40
4609,430099362,53036430,106.4,1,25
4610,430099362,576921346,188.2,3,40
4611,2456996785,761795188,410.4,2,20
4612,2456996785,3458064554,93.2,1,20
4613,430099473,53089947,18.0,2,40
4614,430099473,577629985,386.2,3,40
4615,1233308756,1233308793,40.7,1,20
4616,1233308756,1229920629,920.8,2,45
4617,1233308756,65413718,37.4,2,45
4618,1233308793,432624950,103.2,2,20
4619,706923690,65388713,135.1,1,45
4620,706923690,2172124200,123.6,3,50
4621,2421345800,3607935936,14.3,1,20
4622,2421345800,264179586,727.6,1,35
4623,2421345800,2507478292,208.8,1,35
4624,258133918,1316890807,904.0,4,65
4625,258133918,568992434,153.9,2,50
4626,29544683,1706628602,33.3,1,20
4627,29544683,29381129,41.5,1,20
4628,29544687,29544683,66.0,1,25
4629,29544687,29381129,74.3,1,25
4630,29544687,1044247139,126.8,2,25
4631,541249776,65358787,42.1,1,45
4632,541249776,65370922,26.4,1,45
4633,879939962,65511586,292.7,4,65
4634,3608334971,5875132334,89.4,3,30
4635,3608334971,65425227,229.3,3,30
4636,3608334975,65483614,12.2,1,20
4637,3608334975,3608334971,83.3,3,30
4638,3608334975,3646449076,230.7,1,20
4639,3608334977,5875132320,11.3,1,30
4640,3608334977,65615509,230.7,1,30
4641,3608334977,65667136,261.2,3,30
4642,3608335006,658744014,22.0,1,30
4643,3608335006,282148735,203.5,3,30
4644,2298663613,262910607,31.7,1,20
4645,2298663613,65465298,364.2,1,20
4646,1091753413,1091753846,99.1,3,45
4647,1091753426,53032221,62.2,1,20
4648,1091753426,1091753834,71.1,2,25
4649,1091753437,53032213,20.3,1,20
4650,1091753437,1091753724,37.0,1,25
4651,1091753451,53024489,16.3,1,25
4652,1091753451,262887402,1081.5,3,25
4653,1091753451,53024492,106.1,1,25
4654,1091753459,53149846,38.1,3,25
4655,1091753459,1090428102,591.6,1,25
4656,1091753467,53065804,18.6,1,20
4657,1091753467,53094346,523.9,1,20
4658,1091753467,1091753658,122.1,2,25
4659,1091753524,1091945940,14.8,2,25
4660,1091753524,1091944758,135.9,3,25
4661,1091753527,53035390,14.5,1,20
4662,1091753527,53035398,180.7,2,20
4663,1091753527,53101460,512.3,2,45
4664,1091753528,263023487,79.3,2,25
4665,1091753543,263337021,361.1,1,20
4666,1091753543,53024484,157.6,2,20
4667,1091753553,262887402,158.2,1,20
4668,3976386134,5731612911,10.0,4,25
4669,3976386134,1447264408,126.9,2,25
4670,1685247595,276838454,593.2,2,45
4671,1685247609,65460270,31.6,3,45
4672,1685247609,1374687571,33.6,1,45
4673,1091753626,663152036,44.3,1,25
4674,1091753626,1091753677,374.3,3,25
4675,1091753658,1091753426,54.9,2,25
4676,1091753658,53065802,60.9,1,25
4677,1091753677,1095882751,5.7,1,20
4678,1091753677,1091753626,374.4,3,25
4679,1091753677,53065823,333.3,1,25
4680,1091753724,53065804,160.7,3,25
4681,1091753727,53109210,16.8,1,45
4682,1091753727,1091753527,430.1,2,45
4683,1091753739,53109203,16.0,2,45
4684,1091753739,52990596,62.7,2,45
4685,57857821,355641352,13.0,1,20
4686,57857821,57857826,615.4,1,20
4687,57857821,57858359,561.1,3,25
4688,57857826,57857821,615.4,1,20
4689,447928131,447928265,281.0,4,65
4690,1091753826,263999149,14.0,3,25
4691,1091753826,53118810,1534.8,3,25
4692,1091753828,53065813,22.8,2,20
4693,1091753828,1091753524,380.1,4,25
4694,1091753831,263337030,50.3,2,20
4695,1091753831,263337032,242.9,1,20
4696,1091753834,600325424,117.8,2,25
4697,1091753834,263023652,179.1,1,50
4698,1091753846,401424992,236.9,1,50
4699,1091753846,401424999,123.7,2,45
4700,685954945,685954947,145.4,1,30
4701,685954947,685954943,212.1,1,30
4702,685954947,91097159,200.1,1,30
4703,685954947,685954945,145.4,1,30
4704,685954947,531099844,78.7,1,30
4705,685954956,91097159,249.8,1,30
4706,447928265,60434555,705.8,4,65
4707,3374503918,1316702496,321.1,4,65
4708,3374503919,53006542,29.3,3,30
4709,3374503919,3374503918,221.4,1,50
4710,1887623237,826956508,141.6,3,30
4711,1887623240,1887623237,22.0,1,30
4712,1887623240,53118445,512.2,4,30
4713,266524751,281363537,17.7,1,25
4714,266524751,65461932,2895.0,1,25
4715,266524751,65403071,77.4,3,35
4716,57858276,355701352,234.4,4,65
4717,1553127689,314175844,10171.0,1,25
4718,1553127689,288691269,7227.9,1,30
4719,1553127689,91043027,6028.0,1,20
4720,57858359,355640714,11.9,1,20
4721,57858359,2389106378,732.8,3,25
4722,447928737,65416358,118.0,5,50
4723,2494527802,2494527800,13.2,2,20
4724,2494527802,2494527824,120.1,3,25
4725,2494527805,518923136,13.3,2,30
4726,2494527805,2494527806,40.0,3,30
4727,663935526,254906185,649.3,1,20
4728,663935526,663940033,113.7,1,20
4729,447929276,276321606,81.3,1,45
4730,447929276,3971909244,106.2,4,50
4731,2298665945,65504901,41.4,1,25
4732,4176665581,65427673,377.6,2,25
4733,4176665581,65535791,225.6,3,25
4734,447929608,65580013,49.1,4,50
4735,447929698,447929608,145.9,4,50
4736,447929698,447929608,192.3,1,45
4737,1306713481,53027672,61.8,1,20
4738,1306713481,250723223,33.9,1,20
4739,1306713522,1306713523,12.3,1,20
4740,1306713522,218373934,231.1,1,20
4741,1306713522,674425370,68.8,2,20
4742,1306713523,1306713522,12.3,1,20
4743,1306713523,1306713481,1141.2,2,20
4744,385015383,433484664,158.1,1,20
4745,5851242423,65604157,29.6,3,25
4746,5851242427,2377643537,37.7,2,25
4747,5851242427,1081488493,473.7,2,25
4748,5851242427,5851242423,52.0,1,25
4749,5851242431,2377643537,46.0,3,25
4750,5851242431,5851242427,65.4,1,25
4751,5851242432,65451184,580.0,3,25
4752,5851242436,5050045516,3.7,1,25
4753,5851242436,65587985,836.9,1,25
4754,5851242436,5851242432,56.8,1,25
4755,447930319,447930633,174.8,1,45
4756,447930319,447930385,60.8,1,45
4757,447930358,447930385,99.1,4,50
4758,447930358,447930319,68.3,1,45
4759,430104585,577478783,17.9,3,40
4760,430104585,53046735,701.4,3,40
4761,447930385,447936935,194.4,4,50
4762,430104628,53036426,21.0,3,40
4763,430104628,430104585,911.0,3,40
4764,656597196,656607221,367.1,4,50
4765,447930633,447930319,174.8,1,45
4766,447930633,447930737,104.6,1,45
4767,1293082935,257900109,15.8,1,50
4768,1293082935,65477901,134.2,1,45
4769,447930703,447930737,135.4,2,50
4770,447930703,447930633,74.3,1,45
4771,1293082965,1293083005,90.6,1,45
4772,1293082965,65356075,510.6,1,45
4773,447930737,338856073,810.2,2,50
4774,1293083005,1293082935,169.9,1,45
4775,1293083005,449192467,11.8,1,50
4776,1293083048,1293082965,53.9,1,45
4777,430105018,1705709170,18.3,3,35
4778,430105018,53046721,1057.5,3,45
4779,1222828594,355701616,1147.2,5,65
4780,1222828609,577480682,99.5,4,25
4781,1222828609,258148197,605.2,1,50
4782,430105311,1705709164,756.0,3,35
4783,430105311,430105468,480.8,1,35
4784,522380054,3998555464,14.4,1,20
4785,522380054,65467256,991.6,1,20
4786,522380054,338171725,479.3,4,35
4787,430105455,343559940,18.6,1,45
4788,430105455,53079507,1043.0,1,45
4789,430105468,430105311,480.8,1,35
4790,430105468,430105455,477.2,3,35
4791,3969049502,53017145,14.4,3,25
4792,3969049502,2703510678,30.3,2,20
4793,3969049503,3969049502,16.1,3,25
4794,3969049503,53017143,168.6,2,25
4795,3969049515,53050528,14.8,4,30
4796,3969049515,3969049503,385.6,3,25
4797,3969049516,3969049515,14.7,2,25
4798,3969049516,419908784,315.0,2,30
4799,3969049517,5371965536,31.1,2,20
4800,258139167,297242658,1249.2,3,65
4801,4035109946,3379263940,209.4,1,20
4802,847439433,847439828,135.8,3,25
4803,847439433,314070873,13.8,2,25
4804,356705879,4062847211,485.3,1,35
4805,356705879,4069129336,84.2,1,35
4806,356705879,4069129387,114.1,1,20
4807,4989314674,121128152,254.5,1,50
4808,4989314674,258966276,1150.0,4,65
4809,26404541,5335126187,16.4,3,40
4810,26404541,1700446412,106.4,2,40
4811,26404554,252005231,390.9,2,50
4812,26404554,311912396,154.8,3,40
4813,26404564,65401556,357.2,5,65
4814,26404570,52140457,218.3,4,65
4815,26404570,65401537,269.3,1,50
4816,26404760,277443366,472.4,4,65
4817,26404800,257947540,518.8,1,50
4818,26404800,257949620,859.8,4,65
4819,847439828,522260938,11.6,1,25
4820,847439828,847440290,183.3,3,25
4821,26404828,2876495476,14.9,1,20
4822,26404828,2876495468,191.3,2,20
4823,26404828,2399877571,157.8,1,20
4824,26404847,26409219,315.5,1,55
4825,26404847,294964497,362.0,1,45
4826,292440764,65635937,1022.3,1,30
4827,292440764,360468239,285.3,2,25
4828,69396594,259586114,11.1,3,25
4829,69396594,65373679,417.4,1,50
4830,740485244,53025793,167.3,3,45
4831,69396620,1970807550,241.7,4,65
4832,69396648,564663634,253.6,3,65
4833,69396648,564663616,255.8,1,50
4834,258140407,297241193,113.6,1,25
4835,258140407,32795902,428.3,1,50
4836,847440278,427492521,11.6,3,25
4837,847440278,65476293,387.1,3,25
4838,1071835542,1071835542,194.2,1,20
4839,1071835542,1071835542,194.2,1,20
4840,1071835542,316001204,1435.7,1,20
4841,847440290,847440278,13.3,3,25
4842,847440290,262235786,149.8,3,25
4843,674425370,674425409,270.5,2,20
4844,674425409,53090551,243.7,1,20
4845,674425409,674425430,295.9,2,20
4846,674425430,674425370,28.5,1,20
4847,674425430,1306713523,47.5,2,20
4848,522381961,65518519,16.1,1,25
4849,522381961,847535145,352.0,3,37
4850,661842696,204486285,190.7,1,50
4851,661842696,1212610866,648.3,2,65
4852,541256568,281358718,44.3,3,35
4853,541256568,4178869278,39.4,1,30
4854,1081273267,65406076,87.8,3,30
4855,1081273267,4170450819,322.0,2,30
4856,663940026,250098539,23.0,2,20
4857,663940026,264193590,49.0,1,20
4858,663940032,663935526,38.1,1,20
4859,663940033,53073323,10.0,1,20
4860,663940033,663940026,789.9,2,20
4861,1081273302,245974457,81.2,3,30
4862,1081273302,65529824,111.1,1,30
4863,1081273396,245974457,14.4,1,50
4864,1081273396,1081273302,82.5,3,30
4865,1081273426,65396675,32.0,1,20
4866,57863335,1289827406,12.1,1,20
4867,57863335,57863367,3211.7,1,20
4868,57863335,57937596,817.7,2,35
4869,4566740159,313421910,12.9,3,30
4870,57863367,57863335,3211.7,1,20
4871,57863378,625202801,15.7,2,20
4872,57863378,57937549,89.6,2,25
4873,57863391,625202936,20.1,1,20
4874,57863391,57863378,125.7,2,25
4875,57863400,993177097,11.8,1,20
4876,57863400,993177058,163.9,3,30
4877,260238628,260238633,62.8,1,20
4878,260238633,260238636,108.4,1,20
4879,260238633,260238628,62.8,1,20
4880,260238633,878822678,413.0,1,50
4881,260238636,260238633,108.4,1,20
4882,260238636,260239360,54.8,1,50
4883,260238636,260238638,44.5,1,20
4884,260238638,260239360,70.8,1,50
4885,260238638,260238636,44.5,1,20
4886,260238638,260273682,772.4,1,20
4887,1071836625,1071836866,144.2,2,30
4888,1071836625,65547251,11.9,1,20
4889,1071836625,667737589,824.1,1,20
4890,1747119598,1747119659,12.3,1,25
4891,1747119598,558625061,302.4,3,25
4892,1747119659,1747119598,12.3,1,25
4893,1747119659,53079193,21.8,1,25
4894,1747119659,558625140,314.0,3,25
4895,383970901,65386522,27.4,1,20
4896,383970901,258982036,36.4,1,50
4897,1071836866,65504760,12.0,1,20
4898,1071836866,65504745,408.9,1,20
4899,1071836866,1071836984,286.3,2,30
4900,605220589,65567408,363.9,1,20
4901,395505407,313116420,69.2,1,20
4902,395505407,313116425,58.4,2,20
4903,258141999,419482224,369.0,3,65
4904,258141999,32795925,985.4,3,65
4905,1989340975,1989340976,18.4,3,25
4906,1989340975,4064799128,77.4,2,40
4907,1989340976,4064799194,21.1,3,25
4908,1989340976,4064799189,69.6,3,25
4909,1989340983,2611396807,17.6,1,20
4910,1989340983,1989341006,342.1,3,25
4911,1989341006,53044847,2406.0,1,20
4912,1989341006,2611396807,343.0,3,25
4913,258142065,53011826,1450.4,3,65
4914,5499973601,65458473,3773.1,1,20
4915,5499973601,65481169,21.5,1,20
4916,5499973601,3581576348,78.7,1,20
4917,260239360,31053260,527.0,1,50
4918,1215492158,91096251,1202.9,1,20
4919,242414017,1316698418,1073.7,4,65
4920,242414019,53006542,404.4,2,50
4921,242414019,3374503918,457.4,4,65
4922,57864683,53024351,18306.5,1,20
4923,57864906,57898470,2407.1,1,20
4924,57864906,57836334,1469.8,1,30
4925,57864906,1912754477,427.0,1,25
4926,1071837999,1071836984,981.2,1,20
4927,1071837999,4936430953,230.3,2,30
4928,1082323862,65585138,11.6,1,20
4929,1082323862,65490592,461.5,1,20
4930,1082323862,65431855,296.7,2,20
4931,1082323869,1082448836,1265.1,3,25
4932,1082323875,1082323975,15.3,1,25
4933,1082323875,261859257,614.2,3,25
4934,1082323975,1082323875,15.3,1,25
4935,1082323975,1082324170,80.3,3,25
4936,1082324027,1082968365,13.5,3,25
4937,1082324027,1082968308,39.9,3,25
4938,57865376,262105252,12.7,2,20
4939,57865376,57809645,179.8,3,45
4940,57865381,57808614,187.9,2,20
4941,57865381,262105252,241.7,1,20
4942,57865394,57924648,181.6,1,20
4943,57865394,57808614,391.8,1,20
4944,57865394,53024965,632.4,1,20
4945,57865394,57846904,878.7,1,20
4946,541258945,65403013,11.2,1,20
4947,541258945,541259194,74.0,3,35
4948,541258945,65439255,816.4,1,20
4949,1082324170,65480451,14.2,1,20
4950,1082324170,1082968366,1549.1,3,25
4951,258143561,53000609,130.6,2,50
4952,541259194,65398266,11.3,1,20
4953,541259194,541259199,282.0,3,35
4954,541259199,541259205,59.0,3,35
4955,541259199,541264616,45.6,1,30
4956,663942591,73767428,52.7,1,25
4957,541259205,281358717,151.2,3,35
4958,663942598,65495331,38.9,1,25
4959,663942598,189815672,141.8,1,25
4960,663942600,80315898,130.4,1,30
4961,663942600,65495331,34.5,1,30
4962,663942600,663942598,55.6,1,30
4963,1071838859,65577990,12.7,2,20
4964,1071838859,1068676166,492.7,2,30
4965,4176672593,65482323,756.8,1,20
4966,4176672593,4176672596,28.5,1,20
4967,4176672596,4176672600,24.0,2,20
4968,4176672596,4176672593,28.5,1,20
4969,4176672600,3901125572,162.2,1,20
4970,4176672600,4176672593,52.2,2,20
4971,706934715,689360672,431.6,1,50
4972,706934715,65386023,687.8,3,65
4973,447936592,447936793,170.2,2,50
4974,447936592,624619853,122.7,1,45
4975,26409052,26029629,188.8,3,40
4976,3872585879,4882628579,23.2,3,25
4977,3872585879,2475110026,145.9,3,45
4978,3872585884,3872585879,14.9,3,45
4979,3872585884,1316803298,54.9,3,45
4980,3872585893,3872585884,29.3,3,45
4981,3872585893,1316803298,62.1,1,25
4982,3872585896,53010715,15.5,2,50
4983,3872585896,3872585893,94.9,3,45
4984,3872585901,257396194,467.2,1,50
4985,3872585901,3872585896,81.4,4,30
4986,3872585904,3872585901,143.6,4,30
4987,3872585913,53006862,479.2,1,50
4988,3872585913,3872585904,142.3,3,30
4989,3872585922,2502429495,13.9,3,25
4990,3872585922,3966119323,87.6,3,30
4991,26409219,291678105,215.0,1,45
4992,26409219,65551542,1055.6,1,55
4993,26409219,26404847,315.5,1,55
4994,447936793,447937609,197.5,2,50
4995,447936828,624619853,184.3,1,45
4996,447936828,519532932,44.1,1,45
4997,57866602,627287148,1100.7,1,45
4998,57866602,627287307,99.5,3,45
4999,57866605,4594879593,122.7,2,20
5000,57866605,57835455,299.8,1,20
5001,287504751,65471553,1099.8,1,20
5002,287504751,65462327,464.1,1,30
5003,287504751,1081488524,78.9,2,30
5004,1897068921,2420501568,33.3,1,20
5005,447936935,447936828,47.7,1,45
5006,447936935,519532932,69.4,4,50
5007,338885031,65455531,26.4,1,25
5008,338885031,4155584898,48.4,1,25
5009,338885031,65413563,104.8,2,25
5010,3199400398,53059953,118.0,1,20
5011,541260261,65403005,12.5,1,30
5012,541260261,541258945,143.2,3,35
5013,1899166272,3284701967,14.6,2,35
5014,1899166272,65408099,413.1,1,50
5015,447937149,447937380,234.7,1,45
5016,447937149,447937188,57.0,1,45
5017,447937188,519532779,234.7,4,50
5018,447937202,447937188,89.8,4,50
5019,447937202,447937149,59.8,1,45
5020,258144978,349669093,291.8,3,65
5021,258144978,258145248,988.0,2,50
5022,258144990,419014561,306.5,4,65
5023,4549966649,1578765379,32.9,5,30
5024,4549966649,369936774,59.8,1,45
5025,4549966661,4549966664,62.1,1,45
5026,4549966661,65616335,43.5,5,45
5027,4549966664,65527237,197.5,4,40
5028,4549966665,4549966668,55.0,1,45
5029,4549966665,1100547323,42.9,6,45
5030,4549966668,2029243634,124.2,3,40
5031,447937380,447937149,234.7,1,45
5032,447937380,447937558,53.9,1,45
5033,258145145,257439383,344.6,6,65
5034,258145248,657693740,298.5,1,50
5035,258145248,258145145,416.1,1,50
5036,57867261,3968915301,18.5,1,20
5037,57867261,57824819,303.4,1,20
5038,57867261,3968915296,252.2,5,25
5039,57867267,355702238,1484.7,1,20
5040,57867267,3968915301,675.5,1,20
5041,57867267,2177741146,359.5,2,20
5042,57867267,2386056410,414.8,2,20
5043,57867271,355702238,18.5,1,20
5044,57867271,1967947962,572.5,3,25
5045,447937558,667718619,248.9,2,50
5046,447937609,447937558,100.3,2,50
5047,447937609,447937380,67.5,1,45
5048,258145476,401461904,571.7,1,50
5049,258145476,1216836345,569.9,5,65
5050,4927454477,625203309,293.0,3,30
5051,4927454477,57894808,40.5,1,20
5052,447937817,447938266,218.1,1,45
5053,447937817,447937897,125.4,1,45
5054,447937897,447930703,149.3,2,50
5055,447937962,447937897,298.2,3,50
5056,447937962,447937817,216.4,1,45
5057,258145864,52982319,317.6,2,50
5058,258145864,258145969,710.3,4,65
5059,56819279,3652928279,33.3,2,20
5060,258145969,355703527,3811.3,4,65
5061,447938266,447938506,49.3,1,45
