osmid,x,y,ref,highway
57934642,-122.0131676,37.9063907,,turning_circle
57934647,-121.8233638,38.0183003,,
57934648,-121.8234467,38.0147782,,
57934655,-122.1406295,37.8715787,,turning_circle
57934671,-122.0430871,37.9610327,,traffic_signals
57934673,-122.0416377,37.9619289,,
57934677,-122.0400927,37.9629778,,
57934685,-121.8880851,38.0260903,,turning_circle
57934705,-121.9771702,37.8080547,,
57934731,-122.1354964,37.8278512,,
57934746,-122.3375454,37.9813815,,
57934766,-122.0747619,37.9186852,,turning_circle
57934770,-122.0494935,37.8935695,,
57934786,-122.2538987,38.0252126,,
57934791,-122.0860299,37.9397004,,
57934794,-122.0847398,37.9390172,,
57934797,-121.7549599,37.9668369,,
57934805,-121.7014755,37.9305677,,turning_circle
57934810,-122.0062581,37.8747744,,
57934826,-122.0094425,37.8739952,,
57934835,-122.3293487,37.9839393,,
57934862,-121.6884726,37.9331908,,turning_circle
57934863,-121.7812111,37.9849285,,
57934864,-122.0317614,37.9396496,,turning_circle
57934881,-122.02824,37.8457111,,
57935002,-121.9505319,37.9492165,,turning_circle
57935006,-121.889215,37.7998041,,turning_circle
57935008,-122.0213942,37.9112473,,
57935009,-122.0214222,37.9109872,,turning_circle
57935014,-121.9164539,37.800905,,
57935017,-121.9930739,37.9847388,,turning_circle
57935035,-122.0157588,37.8731471,,turning_circle
57935036,-121.9426648,37.7443282,,
57935041,-121.9436795,37.7447347,,turning_circle
57935044,-122.2668658,38.0345804,,
57935050,-122.1046794,37.882047,,
57935053,-122.2594324,37.9798244,,turning_circle
57935058,-121.9591015,37.7521541,,
57935059,-121.9580575,37.7525308,,turning_circle
57935064,-122.0735134,37.9131256,,
57935068,-121.8237244,37.972043,,
57935093,-121.9883892,37.8250395,,turning_circle
57935095,-122.2754428,37.9871001,,turning_circle
57935103,-122.0651384,37.9619477,,turning_circle
57935106,-122.0996549,37.9890605,,turning_circle
57935114,-122.0265195,37.9043991,,
57935146,-121.9713802,37.9313931,,turning_circle
57935154,-122.3292655,37.9933013,,
57935160,-121.7997263,38.0038652,,
57935194,-122.327884,37.9928238,,
57935216,-121.9941596,37.9104961,,turning_circle
57935220,-121.8269558,37.9850518,,
57935224,-121.9744959,37.9634468,,
57935227,-121.7268209,37.988664,,
57935240,-121.9511253,37.7533958,,turning_circle
57935244,-121.9964943,37.955326,,turning_circle
57935247,-122.3283139,37.9111762,,
57935251,-122.3226481,37.9242919,,
57935267,-121.9350561,38.0254163,,
57935280,-122.0298157,37.9406901,,turning_circle
57935283,-121.9170877,38.0232363,,
57935294,-122.0780073,37.9336975,,
57935304,-122.4041007,37.9325577,,
57935338,-122.3738924,37.9272447,8,motorway_junction
57935353,-122.3650588,37.9264781,,
57935395,-122.3326215,37.9200914,10B,motorway_junction
57935417,-121.8936831,38.0053619,,
57935419,-121.8923533,38.0050381,,
57935424,-121.7869736,38.0023173,,
57935425,-121.7847334,38.0022429,,
57935432,-121.9376822,37.7307184,,
57935440,-122.2499009,38.0232087,,
57935443,-122.3492456,37.9666195,,
57935496,-122.1211322,37.8668426,,turning_circle
57935498,-121.6802059,37.9245224,,
57935499,-121.8775476,38.0229472,,
57935517,-122.3131866,37.924447,,
57935519,-122.3137528,37.9253174,,traffic_signals
57935536,-121.8680158,38.0006139,,
57935544,-122.0195574,37.9100555,,turning_circle
57935550,-121.97054,37.7536989,,
57935551,-121.9706092,37.7539487,,turning_circle
57935570,-122.0180387,37.9486014,,turning_circle
57935586,-122.1043939,37.9962297,,
57935593,-122.1087273,37.9573904,,
57935624,-122.1026198,37.9367731,,
57935628,-122.1049503,37.9351546,,
57935633,-122.1079923,37.9287662,,
57935644,-122.1071953,37.9192358,,
57935673,-122.1130773,37.9617553,,
57935688,-121.6939978,37.9826709,,
57935693,-122.0039194,37.8111664,,turning_circle
57935697,-121.9404313,37.7348694,,turning_circle
57935701,-122.0651349,37.9002664,,
57935704,-121.9864389,37.9507202,,turning_circle
57935712,-122.1954206,37.9015994,,
57935714,-121.9523429,37.9501302,,turning_circle
57935721,-122.3214482,37.9544126,,
57935738,-121.7887631,37.9884924,,
57935756,-121.7900651,37.9861533,,
57935776,-121.788036,37.9931891,,
57935788,-121.7887136,37.9913781,,
57935805,-122.042045,37.8609724,,
57935828,-121.7030427,37.9860437,,
57935841,-122.1298528,38.0213484,,
57935853,-122.2843874,37.9608922,,
57935855,-121.6920324,37.9285378,,
57935868,-122.0772187,37.9166823,,
57935880,-121.8314299,37.9917875,,
57935887,-122.3211718,37.9229985,,
57935902,-121.9423796,37.7415877,,
57935903,-121.9426124,37.7420085,,turning_circle
57935908,-122.2667194,37.9881995,,
57935918,-122.1444529,38.0200789,,
57935925,-122.0515434,37.9103972,,turning_circle
57935932,-122.3354311,37.9782842,,
57935941,-121.9252043,37.7276165,,turning_circle
57935954,-122.3118655,37.9258533,,turning_circle
57935977,-122.0255594,37.8739546,,
57935981,-122.0270882,38.0039706,,turning_circle
57935984,-122.0664833,37.9223847,,turning_circle
57935986,-122.0664801,37.921831,,
57935998,-121.9021766,37.8179695,,
57936004,-121.9057988,37.8215466,,
57936040,-122.3490331,37.9800508,,turning_circle
57936049,-121.8317532,37.9918932,,turning_circle
57936063,-122.0769363,37.9050611,,
57936069,-122.0218016,37.9391692,,
57936070,-122.0214926,37.9393587,,
57936073,-122.015536,37.9424928,,
57936084,-122.0935017,37.8920789,,
57936087,-121.7206123,37.995223,,
57936097,-121.9899249,37.8197958,,
57936113,-121.7003749,37.9305905,,
57936124,-121.7003606,37.9262305,,
57936128,-122.2878146,37.9849583,,
57936130,-122.2862181,37.9841871,,
57936137,-121.8791074,38.0001792,,
57936139,-122.0618066,37.8861559,,
57936146,-121.9536052,38.0308096,,turning_circle
57936168,-121.9887468,37.7910741,,
57936172,-121.9532235,37.7677798,,
57936176,-121.9835339,37.8207878,,turning_circle
57936179,-121.7615446,37.9751342,,
57936180,-121.7448849,37.9872925,,
57936187,-122.0656776,37.8854446,,turning_circle
57936191,-122.0180446,37.9440115,,turning_circle
57936193,-122.0184885,37.9444168,,
57936199,-122.2764462,37.9927192,,
57936201,-122.2767123,37.992868,,
57936259,-121.9367998,37.929789,,
57936277,-122.0336038,37.9109561,,turning_circle
57936284,-122.1337576,38.0094894,,
57936286,-122.1316173,38.0107372,,
57936289,-122.1296476,38.0118851,,
57936292,-121.9696989,38.0395735,,turning_circle
57936300,-121.9425859,37.7731528,,
57936302,-122.0948162,38.013281,,turning_circle
57936318,-121.947979,37.7436136,,turning_circle
57936322,-122.0961479,37.9590598,,
57936324,-122.0961532,37.9583688,,
57936364,-122.2430827,38.0050241,,
57936369,-122.246796,38.005946,,
57936402,-122.2597586,37.9780451,,
57936409,-121.9747381,38.0274317,,
57936442,-121.9759061,38.03043,,
57936453,-121.973957,38.028681,,
57936468,-122.0179615,37.9119642,,
57936471,-121.7535609,37.9738806,,
57936475,-121.7525652,37.9740362,,
57936512,-121.8811555,37.8157197,,
57936540,-121.9233205,37.9260837,,
57936542,-121.9231002,37.9268027,,
57936545,-121.923053,37.9273162,,turning_circle
57936547,-121.9796562,37.7698969,,turning_circle
57936550,-122.2884342,37.9731271,,turning_circle
57936558,-121.8120548,37.987006,,
57936567,-121.9980396,37.8208205,,
57936570,-121.998767,37.8200007,,traffic_signals
57936579,-121.7144307,37.9498586,,
57936645,-121.8396883,37.993655,,
57936655,-121.8360663,37.9851558,,
57936660,-121.8356436,37.9823743,,
57936670,-122.0303196,37.9672465,,turning_circle
57936675,-121.9750833,37.7652447,,turning_circle
57936683,-122.077371,37.9893529,,turning_circle
57936708,-122.0965913,37.9375855,,turning_circle
57936710,-122.2477373,37.9590422,,turning_circle
57936745,-122.1498665,37.8441241,,
57936748,-122.1510654,37.8444443,,
57936768,-122.056798,37.8996903,,turning_circle
57936772,-122.057437,37.9001635,,
57936783,-122.2977125,37.9783232,,
57936789,-122.1492921,37.844939,,
57936791,-121.9867991,37.7635897,,
57936793,-121.9862738,37.7625679,,
57936797,-121.940482,37.9273721,,turning_circle
57936802,-121.9878104,37.8092388,,turning_circle
57936805,-122.0875499,37.9260465,,turning_circle
57936808,-121.8324091,37.9792702,,turning_circle
57936812,-122.2849221,37.9753312,,
57936814,-122.2849339,37.9765126,,turning_circle
57936820,-122.3409841,37.9498576,,
57936877,-122.0455536,37.9396594,,
57936879,-122.0429125,37.9403772,,
57936883,-122.0417664,37.941503,,
57936884,-122.0383379,37.9432588,,
57936893,-122.0070171,37.9347371,,turning_circle
57936894,-121.7220123,37.931313,,turning_circle
57936900,-122.1982963,37.8986323,,
57936910,-121.9985405,37.9843699,,
57936917,-122.0005308,37.9866784,,
57936921,-122.2025408,37.8951008,,
57936931,-122.3544707,37.9399712,,
57936932,-122.3544541,37.9421157,,
57936936,-122.3537043,37.9597844,,
57936940,-122.3488739,37.9701429,,
57936942,-122.3475027,37.9742743,,
57936948,-122.3546759,37.9421156,,
57936957,-121.8837322,37.9910395,,turning_circle
57936975,-122.0085101,37.9203655,,turning_circle
57936979,-121.9734925,37.8001424,,turning_circle
57936983,-122.1391585,38.0077226,,
57937007,-121.8345643,37.9892661,,turning_circle
57937020,-122.1511683,37.8639387,,
57937027,-122.1460787,37.8618479,,
57937032,-122.1442589,37.8614722,,
57937036,-121.9784802,37.7908049,,turning_circle
57937038,-122.008923,37.9814942,,
57937042,-121.969681,37.7540992,,turning_circle
57937043,-121.9197744,38.0227188,,turning_circle
57937065,-121.6859977,37.9268494,,turning_circle
57937067,-121.7870425,37.9705498,,
57937093,-122.3642239,37.9540554,,
57937097,-121.9382739,37.8224302,,turning_circle
57937101,-121.9559836,37.9383202,,turning_circle
57937109,-122.0090143,37.9282955,,turning_circle
57937130,-122.0925885,37.9458903,,
57937154,-121.7317229,37.9927337,,turning_circle
57937157,-122.1043682,37.8463174,,
57937164,-121.8127574,38.0014803,,
57937177,-121.9628712,37.941347,,traffic_signals
57937216,-121.97109,37.8456048,,
57937219,-121.9716222,37.8462826,,
57937221,-122.0000786,37.8510917,,turning_circle
57937224,-122.0167033,37.9435149,,turning_circle
57937228,-121.8980933,37.995518,,
57937236,-122.1089013,37.8842904,,turning_circle
57937241,-121.731724,37.9912793,,turning_circle
57937248,-122.0928005,37.8705025,,
57937251,-121.795966,37.992921,,
57937260,-122.1691556,37.9000006,,
57937271,-122.2810232,37.9545671,,
57937296,-122.0520045,37.9034992,,
57937300,-122.1234759,37.8822925,,
57937304,-122.039773,37.864425,,
57937318,-122.341978,37.9561983,,
57937337,-121.8867719,38.0274166,,
57937372,-121.9193537,38.0155339,,
57937388,-121.9894076,37.8372856,,
57937408,-122.0158254,37.9775844,,
57937412,-122.0014431,37.9763126,,turning_circle
57937413,-122.0814233,37.9888203,,
57937427,-122.05658,37.8793385,,
57937432,-122.1128841,37.9581435,,
57937434,-122.0315045,37.9318177,,turning_circle
57937445,-121.9739471,37.9503882,,turning_circle
57937446,-121.703764,37.973922,,
57937455,-122.3153104,37.9179076,,
57937458,-122.3153018,37.9156121,,
57937460,-122.3155421,37.9156121,,
57937463,-122.1288425,37.8279922,,
57937473,-122.0181565,37.933889,,turning_circle
57937479,-122.083294,37.9449316,,
57937483,-122.0176447,37.8638717,,
57937487,-122.0757313,37.9390355,,turning_circle
57937489,-122.0744171,37.9390247,,
57937537,-122.0890948,37.9290952,,turning_circle
57937541,-121.9886919,37.9659004,,turning_circle
57937549,-122.1795761,37.8768331,,
57937554,-122.1778889,37.8726192,,
57937566,-122.1723474,37.8638889,,
57937570,-122.16116,37.8587894,,
57937579,-122.1484955,37.844532,,
57937585,-122.1419668,37.8410184,,
57937596,-122.1273791,37.8339534,,traffic_signals
57937599,-121.9322214,38.0100529,,turning_circle
57937620,-122.0490065,37.9376187,,turning_circle
57937629,-122.2992723,37.9958733,,
57937652,-122.3366723,37.9778376,,
57937657,-122.3376071,37.9771219,,
57937665,-122.3385264,37.9779433,,
57937677,-121.7483356,37.9951216,,
57937681,-122.0992974,37.9598863,,
57937685,-121.6908942,37.9296928,,
57937702,-121.9743921,38.0283361,,turning_circle
57937708,-122.0866883,37.9455169,,turning_circle
57937712,-122.1063342,37.8896285,,
57937713,-122.1062646,37.8903086,,
57937715,-121.7836461,37.9858428,,
57937725,-121.9928138,37.9482943,,
57937730,-121.9826142,37.9486478,,
57937747,-122.3874322,37.928543,,
57937753,-122.0514093,37.976659,,
57937755,-122.0511352,37.9772119,,
57937760,-122.0489519,37.9756533,,
57937767,-122.238044,38.0008356,,
57937798,-122.2905764,38.0138486,,
57937799,-122.2903515,38.0138212,,
57937802,-122.2908382,38.0139038,,
57937811,-121.9630652,37.7830137,,
57937815,-122.0733695,37.8806737,,turning_circle
57937833,-121.7906729,37.9621608,,
57937845,-121.7914389,37.9615776,,
57937848,-122.0779667,37.9183088,,
57937851,-122.0780023,37.9191032,,
57937852,-122.0780257,37.9194401,,
57937855,-122.0781112,37.921749,,
57937861,-122.0782123,37.9244795,,
57937865,-122.0782586,37.9255196,,
57937875,-121.954675,37.7487491,,turning_circle
57937878,-122.1606524,37.8628526,,turning_circle
57937885,-122.1517749,37.864431,,
57937924,-122.1267767,37.8534008,,
57937935,-122.1191451,37.8518714,,
57937959,-122.1047302,37.9885926,,turning_circle
57937965,-121.7868655,37.9924091,,
57937973,-122.3157716,37.9038447,,
57937984,-121.806035,38.0074763,,
57937986,-121.807904,38.007477,,
57938001,-121.7205093,37.9846888,,turning_circle
57938041,-121.9370137,38.0240355,,
57938043,-122.0495562,37.9602295,,
57938061,-122.0372945,37.8900777,,turning_circle
57938081,-121.9022667,38.0191851,,
57938082,-121.9022667,38.018962,,turning_circle
57938087,-122.2766716,37.9740082,,
57938095,-122.2747747,37.9730948,,
57938099,-122.0851345,38.0144452,,
57938121,-121.8002726,38.0063473,,
57938122,-121.8002701,38.0060078,,turning_circle
57938123,-122.0757992,37.9782545,,
57938128,-122.0746417,37.9782492,,
57938130,-122.0416507,37.8831717,,
57938133,-122.0431689,37.8834554,,
57938144,-121.9049361,38.0114289,,
57938145,-121.9047196,38.0126464,,
57938159,-121.9229362,37.8028303,,
57938168,-121.9672019,37.8502203,,
57938174,-121.9668157,37.8490749,,
57938179,-122.016272,37.821726,,
57938183,-122.0058869,37.924119,,turning_circle
57938196,-122.1967787,37.9164149,,
57938199,-122.1975732,37.915919,,
57938202,-122.0058197,37.9543187,,
57938240,-122.111382,37.8859175,,turning_circle
57938243,-122.0053772,37.9615611,,turning_circle
57938249,-121.9691362,37.9641561,,turning_circle
57938252,-121.7564572,38.0083118,,
57938254,-121.7802267,37.9742662,,
57938268,-121.8374975,37.9825231,,
57938292,-121.9482528,37.953556,,turning_circle
57938398,-121.8969741,37.8119293,,
57938408,-121.8957545,37.8107604,,
57938410,-121.8955751,37.810329,,
57938419,-121.8961158,37.8065926,,
57938437,-121.9845513,37.8319639,,
57938471,-121.8736646,38.0011855,,
57938475,-121.8740513,37.9997061,,
57938477,-121.8739841,37.9979841,,
57938481,-122.310376,37.9682332,,
57938486,-122.1195026,37.9003518,,
57938491,-121.9961258,37.8248925,,
57938498,-121.9471052,38.0213854,,
57938511,-122.1769834,37.8926705,,
57938514,-122.343594,37.9325833,,
57938546,-121.7260264,37.9315202,,turning_circle
57938562,-121.7269533,37.9276884,,
57938572,-122.0488727,37.9538664,,turning_circle
57938574,-122.059618,37.904053,,
57938575,-122.061163,37.9040818,,
57938590,-122.118172,37.8409419,,turning_circle
57938594,-121.9934387,37.9738062,,
57938595,-121.9306253,38.0211412,,turning_circle
57938597,-121.9310962,38.0214665,,
57938603,-122.0951076,37.9584092,,turning_circle
57938614,-122.1138524,37.9861589,,
57938623,-122.312004,37.943575,,
57938653,-122.078798,37.9566449,,
57938664,-121.7099316,37.9248382,,turning_circle
57938683,-122.1031665,37.9963041,,
57938687,-122.0209336,37.9387926,,
57938688,-122.020616,37.9390092,,
57938721,-121.963087,37.9433828,,
57938725,-121.9940557,37.9140251,,
57938727,-121.9945636,37.9140917,,
57938729,-121.993177,37.9145301,,
57938733,-121.9549785,38.0090734,,
57938749,-122.2777273,37.9722693,,turning_circle
57938758,-122.2874856,38.0071431,,
57938761,-121.9400097,37.7303874,,turning_circle
57938766,-121.9991583,37.973788,,
57938781,-121.8907457,37.9971541,,
57938787,-121.8914613,37.9941478,,
57938811,-121.9067303,37.7910946,,turning_circle
57938827,-122.3356833,37.9781547,,
57938834,-122.0024901,38.0568547,,
57938846,-122.2432318,38.0004869,,
57938862,-122.0250218,37.9423215,,
57938865,-122.0198036,37.9458931,,
57938874,-122.0312544,38.0069263,,turning_circle
57938883,-122.298309,37.9804891,,turning_circle
57938891,-122.0831759,37.9901014,,
57938902,-122.1686739,37.860496,,
57938923,-121.7253587,37.9999577,,
57938924,-121.7253415,38.0009113,,turning_circle
57938927,-121.7215665,37.9847511,,turning_circle
57938928,-121.7218638,37.9848168,,
57938935,-121.9501615,37.8291352,,turning_circle
57938939,-122.0385262,37.9502839,,turning_circle
57938942,-122.0372928,37.9511049,,turning_circle
57938957,-122.2578601,37.9991774,,
57938995,-122.2484437,37.9966641,,
57939006,-121.9357789,37.8024134,,
57939011,-121.7805724,37.9912554,,
57939012,-121.7798743,37.9914375,,
57939022,-121.974796,37.9489791,,
57939061,-122.0361027,37.9736977,,
57939066,-122.0315841,37.9752941,,traffic_signals
57939086,-122.0096366,37.9701443,,
57939092,-122.0016299,37.9677669,,
57939111,-121.9742207,37.9580866,,
57939130,-121.9591236,37.9528355,,
57939140,-121.9522228,37.9493519,,
57939143,-121.9512416,37.9488081,,traffic_signals
57939150,-121.9475748,37.9467743,,
57939191,-122.3543994,37.9680907,,
57939193,-121.9964663,37.8519698,,turning_circle
57939584,-122.0259301,37.9994896,,turning_circle
57939589,-121.7767471,37.955545,,turning_circle
57939613,-121.9874118,37.7779911,,
57939630,-122.0995315,37.8905103,,
57939634,-121.9669218,37.9614087,,
57939636,-121.9663038,37.9619297,,turning_circle
57939691,-121.608348,37.8905878,,turning_circle
57939694,-122.2692711,37.90472,,
57939698,-122.2470329,37.9657432,,turning_circle
57939703,-121.7015472,37.9375348,,
57939711,-121.9775121,37.8072482,,
57939713,-121.9774113,37.8062266,,
57939747,-122.2933485,37.9243507,,
57939749,-122.2953758,37.926744,,
57939757,-122.3068277,37.9307527,,
57939768,-122.3079753,37.9379234,,
57939771,-122.3087397,37.9387446,,
57939776,-122.3153928,37.9442573,,
57939777,-122.3158485,37.9450122,,
57939780,-122.3188518,37.9463014,,
57939790,-122.0791434,37.9258755,,turning_circle
57939803,-121.9827356,37.9738468,,turning_circle
57939810,-122.0174757,37.9444489,,turning_circle
57939812,-122.0178963,37.944828,,
57939823,-121.5926541,37.8976133,,
57939832,-121.7209448,38.002569,,turning_circle
57939852,-121.5883902,37.9073879,,turning_circle
57939860,-122.1092798,37.8924344,,
57939861,-122.108475,37.892724,,
57939873,-122.0334286,37.890174,,
57939877,-121.9613219,37.7815944,,
57939882,-121.9594009,37.7820881,,turning_circle
57939884,-122.0664021,37.9885389,,
57939892,-122.0839369,37.9233256,,turning_circle
57939894,-121.9771891,37.7690496,,turning_circle
57939899,-122.1044878,37.9820174,,
57939900,-122.1052315,37.9822644,,
57939911,-121.7135818,37.9123935,,
57939914,-121.7136306,37.9110479,,
57939919,-122.0154456,37.9434812,,turning_circle
57939928,-121.9192853,38.0220746,,turning_circle
57939931,-122.0316827,37.9450772,,
57939936,-122.059473,37.881224,,
57939940,-122.2777046,38.0035755,,
57939949,-122.3166257,37.8995917,,
57939962,-122.307845,37.9013962,,
57939974,-122.2970245,37.9040867,,
57939989,-122.077497,38.013369,,
57939993,-121.8886688,38.0254694,,
57939998,-121.8863906,38.0252357,,
57939999,-121.8841921,38.0247001,,
57940003,-121.8747922,38.0221857,,
57940004,-121.8738643,38.021933,,
57940007,-121.8724975,38.021542,,
57940018,-122.0745376,37.8870791,,
57940038,-122.1119112,37.9057827,,
57940039,-122.1129411,37.9067376,,
57940043,-122.2445672,37.9953871,,
57940046,-121.8455712,38.005449,,turning_circle
57940059,-121.8502635,38.0006701,,turning_circle
57940064,-122.385688,37.9235151,,
57940065,-122.1103839,37.9647526,,turning_circle
57940072,-121.9515104,37.9614031,,turning_circle
57940088,-121.9456797,37.9376938,,
57940090,-121.9566406,37.7434937,,
57940094,-121.7244918,37.9999577,,
57940095,-121.7244918,38.0008708,,turning_circle
57940105,-122.2741199,37.953818,,
57940106,-122.2752034,37.9525536,,
57940110,-122.1184615,37.8846871,,
57940112,-122.1177087,37.8845899,,
57940113,-122.0911232,37.9398057,,turning_circle
57940116,-121.98375,37.9534631,,turning_circle
57940130,-122.0269205,37.9093509,,
57940132,-122.0187162,37.8621514,,turning_circle
57940139,-122.0244358,37.9417871,,
57940144,-122.0692926,37.9278254,,turning_circle
57940149,-122.0397752,37.96268,,
57940153,-121.9245807,37.9352738,,turning_circle
57940158,-121.738464,37.991021,,
57940164,-122.3230225,37.9915777,,turning_circle
57940171,-122.1988241,37.9078809,,
57940201,-121.6812362,37.9234501,,
57940207,-122.0873292,37.9487941,,turning_circle
57940237,-122.0188822,37.9600249,,
57940254,-122.0142835,37.9726119,,turning_circle
57940259,-122.3342947,37.9675409,,
57940260,-121.7079477,37.9309469,,
57940261,-122.0791237,37.9253594,,turning_circle
57940262,-122.1027068,37.9731613,,turning_circle
57940312,-122.087892,37.9387344,,turning_circle
57940328,-121.9262502,37.7982788,,
57940336,-122.3108961,37.9828087,,
57940339,-122.3091194,37.9820916,,
57940346,-122.1208345,37.8827884,,
57940353,-122.2575522,38.0174832,,
57940376,-122.2587745,38.0063464,,
57940377,-122.2585591,38.0067994,,
57940388,-122.0261779,37.9484464,,turning_circle
57940391,-122.0979671,37.9325322,,
57940393,-122.0977524,37.9341629,,
57940402,-122.159754,37.88525,,turning_circle
57940437,-122.0068705,37.9651278,,
57940442,-121.6990233,37.9525774,,
57940453,-121.7163223,37.9919901,,
57940457,-122.04907,37.9720346,,turning_circle
57940470,-121.7205035,37.9837903,,turning_circle
57940481,-121.8406346,37.9868446,,
57940498,-121.8742099,37.9964986,,
57940508,-121.8719869,37.9923116,,
57940514,-121.8708367,37.9906273,,
57940520,-122.0081182,37.9908615,,
57940523,-122.0850057,37.9346475,,turning_circle
57940525,-122.0035787,37.8612425,,
57940530,-122.314859,37.9026817,,
57940537,-122.0321881,37.8632917,,
57940538,-122.0323628,37.8671443,,turning_circle
57940568,-122.033832,37.8720522,,turning_circle
57940573,-122.3189773,37.9345277,,
57940574,-122.3184504,37.9346253,,
57940575,-122.3174646,37.935279,,
57940579,-122.3177196,37.9451476,,
57940584,-122.1270561,37.8317189,,
57940595,-121.9552649,37.956824,,
57940602,-122.222899,38.0501392,,
57940606,-122.2236877,38.0502638,,
57940608,-122.226979,38.05022,,
57940612,-121.9844523,37.8174994,,turning_circle
57940614,-121.9368347,37.932121,,
57940616,-121.9358899,37.9319959,,
57940618,-121.9358126,37.9313528,,turning_circle
57940622,-121.9351946,37.9325307,,turning_circle
57940625,-122.0625132,37.9487661,,
57940680,-121.7858127,37.9869466,,
57940708,-121.7810759,37.9931082,,
57940723,-122.1035452,38.0087636,,turning_circle
57940730,-122.0186848,37.9736119,,
57940734,-121.7117914,37.9198642,,turning_circle
57940768,-121.9942429,37.9779589,,traffic_signals
57940793,-122.3919606,37.930308,,
57940806,-122.3917547,37.9301896,,
57940855,-121.7130917,37.9331111,,
57940871,-122.1296364,37.8888655,,
57940878,-122.0926702,37.8964943,,
57940882,-122.1618473,37.8794303,,
57940886,-122.0953039,37.9365904,,turning_circle
57940890,-121.9406197,37.7424822,,
57940897,-121.9412756,37.7420174,,
57940901,-121.9357888,37.8042308,,
57940908,-122.2555363,38.0166678,,turning_circle
57940914,-121.9970029,37.8318478,,
57940916,-121.9970864,37.8326734,,turning_circle
57940930,-121.7871063,37.9813961,,
57940941,-122.3514849,37.9421163,,
57940943,-122.3512194,37.9421164,,
57940965,-122.3581571,37.9421078,,
57940984,-122.2012897,37.8905,,
57940993,-122.0013807,37.9501344,,turning_circle
57940995,-122.1323325,37.9017583,,
57941006,-122.1288136,37.9043116,,
57941023,-121.9721254,37.7951822,,
57941030,-122.0372765,37.8458824,,
57941034,-121.7718303,37.9595488,,turning_circle
57941051,-122.0476878,37.9364892,,turning_circle
57941058,-121.8460472,37.9947164,,
57941070,-121.8008528,38.0063473,,
57941077,-122.2979279,38.0008453,,turning_circle
57941086,-122.0514838,37.8997905,,
57941090,-121.9882631,37.9717851,,turning_circle
57941098,-122.3577083,37.9542597,,
57941127,-122.1000528,37.9325002,,
57941141,-122.1103618,37.8839992,,turning_circle
57941156,-122.3249651,37.9373015,,
57941164,-122.3248018,37.9389546,,
57941190,-122.0403541,37.8665762,,
57941195,-121.9739386,37.7651816,,turning_circle
57941228,-121.879808,37.8023745,,
57941248,-121.881327,38.0352507,,
57941250,-121.695188,37.968275,,
57941283,-121.8511049,38.0102413,,
57941286,-121.8539161,38.0100742,,
57941315,-121.947574,37.7400729,,
57941317,-121.9473182,37.7396698,,turning_circle
57941322,-122.2504652,38.0196763,,turning_circle
57941333,-121.6129101,37.8960962,,turning_circle
57941338,-122.0413439,37.9616344,,
57941340,-122.1203261,37.8541979,,turning_circle
57941344,-121.9268589,37.7858293,,
57941359,-122.2078837,38.0475565,,turning_circle
57941364,-122.3133331,37.966581,,turning_circle
57941383,-121.8727937,37.9918855,,
57941386,-121.8702531,37.9934886,,
57941389,-121.8721585,37.9909452,,
57941427,-121.7151713,37.9939642,,
57941428,-121.7151627,37.9963925,,
57941433,-121.9931342,37.9571784,,turning_circle
57941435,-121.9482603,37.7613075,,
57941490,-122.0030979,37.9154484,,turning_circle
57941494,-122.044028,37.86445,,
57941504,-122.0430492,37.8627748,,
57941510,-122.0473502,37.8678361,,
57941514,-122.0438462,37.8651405,,
57941529,-122.0378478,37.8511799,,
57941530,-122.0356334,37.8495601,,
57941538,-121.7537239,37.9746993,,
57941549,-122.1352054,37.8379655,,turning_circle
57941561,-122.1675584,37.858638,,
57941580,-122.1045908,37.981916,,turning_circle
57941589,-121.9312753,37.9238007,,
57941591,-122.0463401,37.9011155,,
57941601,-121.9598474,37.9400661,,
57941604,-121.9487761,38.0145231,,
57941608,-122.0552365,37.8818102,,
57941609,-122.0550823,37.8812673,,turning_circle
57941612,-121.9706428,37.9610736,,turning_circle
57941619,-121.7066061,37.9507638,,
57941624,-122.0422074,37.9600447,,
57941626,-122.0407652,37.9609674,,turning_circle
57941639,-122.1245026,37.8383611,,
57941649,-121.9326455,37.9376417,,
57941654,-121.9305339,37.9349251,,
57941682,-121.7295343,37.9093119,,
57941749,-122.0396348,37.9783763,,
57941788,-121.9050675,37.9984007,,turning_circle
57941810,-121.9741709,37.7931389,,turning_circle
57941829,-122.0227442,37.9465995,,
57941834,-122.2939972,37.9264619,,
57941847,-121.7043678,37.9863725,,turning_circle
57941849,-122.0197803,37.9237708,,turning_circle
57941851,-121.9598016,37.9416966,,
57941855,-121.959072,37.9432399,,
57941860,-122.1166496,37.8176421,,turning_circle
57941861,-121.9809416,37.8105424,,
57941869,-121.9977164,37.9162271,,
57941874,-121.9982485,37.9161255,,
57941880,-121.9881074,37.7915198,,turning_circle
57941884,-122.1042285,37.8540592,,
57941887,-121.9399461,37.7272578,,
57941912,-121.6229485,37.8093017,,
57941918,-121.6231803,37.846751,,
57941953,-122.078592,37.9846837,,
57941960,-122.2552075,38.0055422,,
57941962,-122.2546561,38.0050825,,
57941967,-122.0349781,37.9198492,,turning_circle
57941998,-122.3483896,37.9321645,,
57942004,-122.0220677,37.9398732,,turning_circle
57942009,-121.7142346,38.00279,,turning_circle
57942017,-121.871612,37.9979659,,
57942020,-121.8716739,37.9969322,,turning_circle
