SAMPN,PERNO,origin,destination
1389584,1,56129397,62315477
1389584,2,56129397,56054270
1389635,1,65302763,65324327
1389826,1,65463235,65652645
1389826,2,65463235,301503404
1389826,3,65463235,65469792
1390008,1,65372918,65303268
1390010,1,62413353,5110373884
1390386,2,53083461,53087572
1390468,1,65599317,517253371
1390468,4,65599317,65572998
1390468,5,65599317,311912822
1390543,1,53020804,255480720
1390801,1,53075270,65303581
1390801,2,53075270,53073992
1390801,3,53075270,53025060
1390913,1,110406314,110399344
1390913,2,110406314,110435153
1390945,2,65426314,3711253643
1391380,1,65476779,65508395
1391643,1,53073674,57917180
1392411,2,1827194394,65290236
1392411,3,1827194394,65290236
1392693,2,56176345,56038606
1392915,3,62498710,55964248
1393318,2,57821478,57818350
1394103,1,276838357,610194249
1394103,2,276838357,65580390
1394351,1,57854717,3603330015
1394559,2,55973243,55957408
1394835,1,53087577,53084963
1395054,1,344595690,26029671
1395084,1,53078483,1758054026
1395385,1,110442738,407087343
1395385,2,110442738,1711296973
1395416,1,65293597,65303500
1395752,2,57880646,1723738990
1395752,3,57880646,1230248520
1395848,1,110378061,110384166
1395854,1,65446963,2424933569
1396202,1,56053343,56054568
1396202,2,56053343,62461758
1396432,2,65607812,4372435468
1396513,1,62479541,53123420
1396513,2,62479541,62237626
1396562,2,529083335,65402915
1396562,3,529083335,983594914
1396611,1,1640349469,56097666
1396643,2,65498284,65537403
1396945,1,65512309,4606479173
1396945,2,65512309,65432390
1397035,1,295969394,65336941
1397035,2,295969394,5187413255
1397035,3,295969394,53005228
1397044,1,65640371,65414026
1397044,2,65640371,3945085540
1397218,1,57869588,350832031
1397218,2,57869588,53094031
1398509,3,65444879,983594914
1398835,1,110425279,110439801
1399693,1,53134317,1723738829
1399703,1,65431082,65427275
1399703,2,65431082,461484022
1399888,1,65401447,4176821271
1400276,1,53104343,53077438
1400276,2,53104343,2389189072
1400320,1,56152499,56131780
1400320,2,56152499,1596949758
1400327,1,110367148,53025565
1400425,1,53116893,53055202
1400425,2,53116893,305469277
1400451,1,65318650,65307359
1400664,1,53027903,4384834483
1400727,1,110371415,110413968
1400740,1,62470769,62434804
1400740,2,62470769,62434804
1400782,2,55989879,3701912770
1400900,1,4926226623,55949958
1401062,1,56042507,56090733
1401062,2,56042507,56090733
1401065,2,53033436,371238052
1401091,2,65418578,53058823
1401220,1,57877670,65305814
1401398,2,65501277,36789084
1401414,2,5231755638,56135993
1401414,3,5231755638,55950127
1401458,1,57884845,353274956
1401502,2,65440081,65568467
1401507,1,65432245,65396665
1401507,2,65432245,4178809536
1401545,2,65606183,65518528
1401646,1,57865106,57841544
1401859,2,65562875,415168467
1402016,1,3782546626,4925830727
1402016,2,3782546626,4925830727
1402050,1,57824581,57784626
1402216,2,62445435,62369371
1402216,3,62445435,62525740
1402218,1,57917435,57867261
1402218,2,57917435,57846833
1402219,1,57960551,316013546
1402219,2,57960551,65319911
1402225,1,53081360,53157590
1402225,2,53081360,53098044
1402437,1,257152607,65534211
1402455,1,57808143,2177741084
1402455,2,57808143,53082893
1402560,2,62376646,62274115
1402574,1,2172441605,366489186
1402901,1,55953267,55948381
1403016,2,57907906,4518480864
1403021,2,57820630,2389063554
1403542,2,57878738,57913083
1403711,1,53030349,462275296
1403711,2,53030349,259581496
1403747,1,53087209,65317532
1403747,2,53087209,53121264
1403885,1,57819575,57792721
1403952,1,57941333,3872491152
1403961,1,56024270,56138378
1403961,2,56024270,56069830
1404062,2,56110156,56062546
1404071,1,1762740699,283296781
1404254,1,302157796,65308283
1404269,1,65402605,4911065157
1404277,1,62348851,62197960
1404512,1,65414415,65459253
1404512,2,65414415,65391470
1404533,2,65503363,65374771
1404644,2,65458910,65470772
1404761,1,65320995,1271001348
1404809,1,57932465,53045592
1404809,2,57932465,53063565
1405429,1,56049799,110437138
1405469,1,55956122,62514555
1405469,2,55956122,55966872
1405500,1,53146537,240481117
1405500,2,53146537,53087250
1405500,3,53146537,2820169753
1405547,2,53041425,768247378
1405612,1,110386295,65312706
1405653,1,65415924,437162054
1405849,1,65434790,640603272
1405849,2,65434790,65517702
1405849,3,65434790,65517702
1405862,1,57817544,3840704485
1405893,2,456694643,57928316
1405961,1,65347700,65292747
1405961,2,65347700,2262493319
1405962,2,56046528,541016747
1406151,1,401437584,3950629487
1406151,2,401437584,65327384
1406151,3,401437584,57876904
1406283,1,65405499,65461322
1406356,2,53054750,1707910823
1406477,2,57819405,3810293247
1406562,1,62483756,62435883
1406695,1,65403252,567010709
1406695,2,65403252,564690471
1407164,2,477200460,65668413
1407344,1,65406123,65492869
1407506,2,55951211,62472133
1407624,2,258758541,3244767454
1407783,1,53020252,53113774
1407783,2,53020252,462036034
1407962,1,65423878,257037874
1408136,1,65435391,2726255253
1408136,2,65435391,5014084173
1408153,2,62474851,62284330
1408385,2,110398090,2499921400
1408500,1,53037919,1091823092
1408528,1,56051716,56090721
1408528,2,56051716,56096970
1408666,2,57944087,57848397
1408936,1,57933675,2177741084
1409462,1,57868680,57825847
1409462,2,57868680,57888288
1409690,1,53035773,4911383256
1409690,2,53035773,65306827
1409698,1,56027542,4916398413
1409698,2,56027542,56068696
1409775,1,53123800,65317532
1409775,2,53123800,100565803
1410117,2,57848491,57820143
1410117,3,57848491,57794326
1410233,2,53020204,341659112
1410241,2,53046509,65327408
1410317,1,56147848,56093990
1410336,1,62423594,62479093
1410336,2,62423594,62479093
1410365,1,65298370,65317030
1410394,2,57892295,65336941
1411200,2,57857941,53024351
1411221,1,57790830,3222359764
1411221,2,57790830,3222359764
1411221,3,57790830,3222359764
1411275,1,65461016,65427688
1411472,2,65506230,65447147
1411490,3,56033465,56057303
1411490,4,56033465,3667885230
1411499,1,53070347,53145534
1411622,1,1163879608,668462030
1411943,1,57845090,418514677
1411943,2,57845090,57912552
1411946,1,57916110,57915954
1411956,1,53055694,311685515
1411956,2,53055694,53039690
1412114,1,53044642,57849733
1412148,2,56077658,135925755
1412205,1,65398243,415282972
1412222,3,55953146,55954117
1412411,1,110437562,110436111
1412411,2,110437562,110418261
1412411,3,110437562,110393505
1412572,1,53109388,65542484
1412572,2,53109388,65500585
1412806,1,56146958,55966646
1412806,2,56146958,55986651
1412866,1,53078706,1091823033
1412866,3,53078706,53046696
1413040,1,53082075,57855564
1413043,1,56081074,56057405
1413482,1,53065060,65328690
1413507,1,57890575,57899077
1413590,2,53082593,3588367030
1413927,2,56097561,55950121
1414035,1,65294265,65303533
1414086,1,53078086,53030296
1414126,1,65498740,265654710
1414176,1,4606254648,3966968514
1414204,1,2783818625,1313849529
1414264,1,441523057,53054748
1414264,2,441523057,53121406
1414264,3,441523057,53026619
1414277,1,1918723167,65613239
1414277,2,1918723167,3707648828
1414311,1,65506564,264179586
1414311,2,65506564,53077110
1414311,3,65506564,65373465
1414412,1,1987609420,1091753828
1414489,2,57887115,1316796131
1414675,1,65489792,650030384
1414675,2,65489792,725431306
1414706,2,57886393,57911209
1414706,3,57886393,57803212
1415218,1,2565147990,57861799
1415236,2,57879026,53061176
1415602,1,57864898,355702600
1415677,4,56122373,65324329
1415700,1,57830371,53103635
1415987,2,62198257,57842131
1415988,1,405091295,56020515
1416023,1,65389237,191233551
1416042,3,53086669,65310795
1416183,1,53077866,1059024792
1416253,1,57883384,351936403
1416253,2,57883384,57859624
1416346,2,53017982,4372435468
1416387,1,110406188,272153434
1416483,1,53041843,1711296973
1416533,1,53072264,65295289
1416564,1,65441256,65647573
1416595,1,65433336,1086747298
1416878,1,57934786,53039586
1416878,2,57934786,249059927
1416933,2,413763938,65545431
1417045,1,449138982,65407594
1417263,3,57858913,266924426
1417305,2,65503940,265654710
1417453,1,519547690,1774346228
1417453,2,519547690,65431606
1417481,1,57803363,462069339
1417654,2,57910684,365491887
1417915,1,53035848,1091823033
1417970,2,55952990,55959223
1417995,1,56052737,55950096
1417995,2,56052737,55950096
1418036,1,53064354,462036034
1418141,1,56026395,110405441
1418292,1,62383641,62222943
1418351,1,57886455,53077110
1418363,1,62410860,57933470
1418559,1,110390166,65361818
1418559,2,110390166,110378061
1418621,2,65359323,110448205
1419130,2,53022250,65305817
1419130,3,53022250,5187413255
1419459,1,266049572,53088011
1419550,2,65319043,65287285
1419956,1,65434205,1706628602
1420101,1,65645443,65494775
1420101,2,65645443,65419676
1420934,2,53074502,53073355
1421078,1,53104347,65300097
1421115,1,65524410,257396283
1421115,2,65524410,4548715079
1421226,1,1044247424,29409977
1421305,1,65452137,1925485138
1421305,2,65452137,4911098329
1421523,2,65332176,53130599
1421686,2,65634640,461443503
1421695,2,2564854066,65295279
1421732,1,53100827,53079515
1421762,1,57827047,62395003
1421774,1,57835983,53131088
1421783,1,57915360,352682872
1421783,2,57915360,352682872
1421801,1,65293660,65305835
1422400,2,65455612,1723739359
1422554,1,416770633,57847083
1422795,1,65455808,65290236
1422795,2,65455808,735830900
1422814,1,62398285,55958232
1422926,2,65299691,1723738865
1422960,1,361074800,2389189072
1422960,2,361074800,65341141
1423009,2,65613878,885401683
1423092,1,53098183,430104672
1423097,3,65519574,65415877
1423245,1,110392888,65312616
1423245,2,110392888,65312616
1423284,2,65347893,65420082
1423292,1,65356928,3096337771
1423314,1,65293636,65293636
1423347,1,53048480,65305814
1423347,2,53048480,2607428859
1423388,1,56071613,56014463
1423579,1,65496801,552588379
1423641,2,1093346176,53124023
1423642,1,370516546,1723738831
1423800,1,57922495,1814142473
1423809,1,56086896,55990320
1423809,2,56086896,56020692
1424012,2,65590510,3731286951
1424097,2,110377472,65306795
1424306,2,57890795,57876916
1424373,1,246510309,65317042
1424438,1,53093362,65303495
1424438,3,53093362,65284950
1424438,4,53093362,57790605
1424486,2,4927973309,56061862
1424650,1,62434323,65313866
1424845,1,57829639,603229330
1424845,2,57829639,57884885
1425010,1,53024888,53099292
1425045,1,110395464,258758549
1425045,2,110395464,65336947
1425142,1,53089248,65442630
1425142,2,53089248,1771186178
1425203,1,65609030,29544687
1425203,2,65609030,65488226
1425447,1,56019621,55991010
1425466,1,65508679,65373362
1425466,2,65508679,65391462
1425694,2,53139830,53139830
1425734,1,258968240,1723738887
1425734,2,258968240,704784837
1425898,1,65449404,65402835
1425898,2,65449404,272296807
1425898,4,65449404,65471344
1425926,1,414267589,57802805
1425926,2,414267589,57802805
1425965,1,65349068,65291486
1426204,2,57877056,5014084172
1426495,2,53045384,2514751561
1426548,1,65390129,461443503
1426808,1,57833569,2389145841
1426884,1,53056835,65306787
1426971,1,65466511,65349683
1427456,2,65522771,285744257
1427602,3,65340962,65324858
1427608,1,57868350,65303488
1427719,2,57841797,53145251
1427743,1,53022224,53075953
1427792,1,62414628,62423488
1427792,2,62414628,62258906
1428138,1,57854286,62401074
1428148,1,57814144,2386068296
1428453,2,65421066,1447212609
1428551,1,65441349,4936184182
1428551,2,65441349,3312123321
1428719,2,57815477,57833926
1428793,2,57933244,3838932790
1428932,1,62505524,1357372920
1428932,2,62505524,57890083
1428999,2,57916005,5269229821
1429246,1,3695776860,4713709876
1429246,2,3695776860,65523364
1429364,1,4991666042,53088672
1429431,1,56097052,1029996079
1429547,1,348389090,356022228
1429547,2,348389090,2414117580
1429594,1,65308339,3853882368
1429814,1,65602662,4182184282
1429814,2,65602662,385643605
1429889,1,110405628,65352344
1429889,2,110405628,65306804
1430234,1,65444545,1081488732
1430234,2,65444545,65494772
1430234,3,65444545,65494775
1430234,4,65444545,5342532673
1430339,1,110442433,110422034
1430339,2,110442433,258965257
1430459,2,53130082,57835290
1430583,2,110424538,65303696
1430629,2,65574103,2160562743
1430705,1,55965855,53077112
1430715,1,65469864,906055329
1430715,2,65469864,65400193
1430926,2,65488633,1025295363
1430985,1,57820020,65329597
1431151,1,56021304,56014463
1431151,2,56021304,56150022
1431481,1,65295984,65325401
1431481,2,65295984,65305815
1431576,1,53069386,1316729993
1431677,1,65440767,246008817
1431727,1,2191283048,56018096
1431727,2,2191283048,56102877
1431962,1,2230747156,5047404965
1432310,1,441522808,53027180
1432310,2,441522808,53027180
1432378,1,65501369,65658657
1432381,2,65347058,65290211
1432531,1,53048164,1092923687
1432531,2,53048164,65439834
1432536,2,65440935,65393436
1432706,1,110414341,110414786
1432970,1,57932924,53026619
1432970,2,57932924,348063634
1433052,1,53017862,65306827
1433268,2,53056292,53098027
1433316,1,57812115,57790387
1433316,2,57812115,57845078
1433347,1,1076062636,1367622170
1433347,2,1076062636,1723738893
1434561,2,65462198,240434067
1435032,2,1082914966,2631856198
1435056,1,62461122,62381593
1435171,1,65308287,65300073
1435194,1,4876258727,4148256401
1435299,1,53040236,65373722
1435322,2,53076459,53030070
1435784,1,1665429753,57836575
1436016,1,2820169731,1723739244
1436422,1,65317170,65305819
1436422,2,65317170,65295275
1436517,1,55957410,430037171
1436534,1,65557509,309333413
1436617,1,65444898,65461321
1436617,2,65444898,4169996290
1436617,3,65444898,53130599
1436629,1,53118456,65549621
1436851,1,65562959,312411626
1437036,1,65474009,65287280
1437087,1,65528939,65445384
1437129,1,56031025,742015732
1437129,2,56031025,1640349469
1437129,3,56031025,56102541
1437269,1,57935688,57857359
1437355,1,110412893,110373692
1437355,2,110412893,1564279877
1437526,1,65345273,57858628
1437526,2,65345273,1080512645
1437576,1,57852542,2389189072
1437593,1,53091598,3564374307
1437624,1,65316115,65303721
1437624,2,65316115,65290211
1437690,1,1699639611,1091823033
1437690,2,1699639611,1091823033
1437789,1,110350027,1280850186
1437789,3,110350027,110358880
1438069,1,252016145,53057886
1438069,3,252016145,65489384
1438074,1,56034971,56132245
1438074,2,56034971,56123418
1438333,1,56080519,56019167
1438333,2,56080519,56109986
1438333,3,56080519,56089478
1438499,1,110391832,2504446938
1438499,2,110391832,110392894
1438615,2,65515489,447945508
1438615,3,65515489,2657050049
1438615,4,65515489,65419211
1438713,1,57855195,2177741149
1439087,1,4618494287,65490040
1439087,2,4618494287,53006862
1439143,1,452904727,430109579
1439143,2,452904727,65577947
1439359,1,365486428,65479774
1439592,1,110414073,110439745
1439592,3,110414073,332032212
1439598,2,57882340,4924931867
1439600,1,62458067,657817373
1439622,1,65336825,65310195
1439675,1,55971220,55970572
1439675,2,55971220,55959650
1439758,1,65629492,191692199
1439795,1,65449212,65467606
1439795,2,65449212,615115440
1440061,1,3782546717,56129486
1440062,1,57871002,53077122
1440062,2,57871002,53099283
1440125,1,65444864,65523585
1440125,2,65444864,518864756
1440125,3,65444864,65419742
1440133,1,57811344,57819775
1440204,1,65635771,53066362
1440416,1,1818235827,65500585
1440433,1,57866130,57844862
1440553,1,65322339,53087243
1440711,1,57899294,53110156
1440711,2,57899294,53110156
1440787,2,65487182,1723738893
1440866,1,110443532,65303719
1440866,2,110443532,4930520541
1441043,2,56029720,56129486
1441301,1,57834747,2389063554
1441301,2,57834747,312094434
1441369,1,4588826520,52982928
1441497,1,53105616,4861130833
1441687,1,3314698473,53124805
1442487,1,62266693,62456396
1442580,1,53085612,4621431263
1442698,1,55957759,1948376169
1442698,2,55957759,55949175
1442763,1,65468231,65509552
1442763,2,65468231,65509552
1442871,3,110431177,110370188
1443096,1,65500619,65467197
1443181,3,57821235,318279017
1443392,1,53070347,65325032
1443466,1,65447093,65490694
1443466,2,65447093,259426898
1443878,1,56024725,1459496140
1443878,2,56024725,55973821
1443905,1,65596333,65644163
1443905,2,65596333,65644163
1444053,1,65407446,65456690
1444237,2,65679416,281446811
1444464,1,318291275,419999194
1444464,2,318291275,419999194
1444623,1,65569075,517807889
1444623,2,65569075,517807889
1444737,2,57842767,1827193551
1444768,1,65459490,5357247213
1444768,2,65459490,275405710
1444883,1,110397589,110379294
1444883,2,110397589,1280850186
1444924,1,57868276,57786780
1445016,1,62432781,62452665
1445077,1,65423932,65510413
1445106,1,65424486,65451849
1445106,2,65424486,343270779
1445369,1,53051053,1925485138
1445369,2,53051053,53098426
1445466,1,57828409,1078266694
1445586,1,56055151,56020388
1445765,2,65317042,65336953
1445989,2,65495394,655902172
1446111,1,57854789,1723739149
1446139,3,53079269,53028565
1446139,4,53079269,2442181608
1446567,1,434818714,65288928
1446567,2,434818714,65312706
1446631,2,53104379,392976517
1446786,1,57887869,317102881
1447133,2,57848273,3222359769
1447247,1,53058777,57784626
1447679,2,5345672572,351363133
1447725,2,53076384,65303721
1447734,2,57944806,3564374307
1448265,1,65343985,53145251
1449024,1,56035602,56102097
1449024,2,56035602,110436599
1449024,3,56035602,4932170083
1449024,4,56035602,56058908
1449026,1,57898234,57808404
1449077,1,62498459,2520487529
1449116,1,110434973,2804948083
1449245,1,53041854,249031555
